"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7966408,7897281,7780643,7298712,8019872,8007292,7961205,7862905,7960357,7950602,7950548,7950492,7950585,7947200,7776792,7101222,7752798,7932065,7906022,7822557,7792251,7783289,7727966,7727204,7591186,7532329,7523095,7314894,7493520,7493206,7493497,7493490,7472122,7279156,7426826,7422082,7403984,7422783,7401052,7457462,7353170,7359868,7318458,7163826,6963480,6998135,7463094",2017/09/15 09:51:57
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Cloud-based deep learning of big EEG data for epileptic seizure prediction","M. P. Hosseini; H. Soltanian-Zadeh; K. Elisevich; D. Pompili","Dept. of Electrical and Computer Engineering, Rutgers University-New Brunswick, NJ, USA","2016 IEEE Global Conference on Signal and Information Processing (GlobalSIP)","20170424","2016","","","1151","1155","Developing a Brain-Computer Interface (BCI) for seizure prediction can help epileptic patients have a better quality of life. However, there are many difficulties and challenges in developing such a system as a real-life support for patients. Because of the nonstationary nature of EEG signals, normal and seizure patterns vary across different patients. Thus, finding a group of manually extracted features for the prediction task is not practical. Moreover, when using implanted electrodes for brain recording massive amounts of data are produced. This big data calls for the need for safe storage and high computational resources for real-time processing. To address these challenges, a cloud-based BCI system for the analysis of this big EEG data is presented. First, a dimensionality-reduction technique is developed to increase classification accuracy as well as to decrease the communication bandwidth and computation time. Second, following a deep-learning approach, a stacked autoencoder is trained in two steps for unsupervised feature extraction and classification. Third, a cloud-computing solution is proposed for real-time analysis of big EEG data. The results on a benchmark clinical dataset illustrate the superiority of the proposed patient-specific BCI as an alternative method and its expected usefulness in real-life support of epilepsy patients.","","Electronic:978-1-5090-4545-7; POD:978-1-5090-4546-4; USB:978-1-5090-4544-0","10.1109/GlobalSIP.2016.7906022","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7906022","Big Data;Brain-Computer Interface;Cloud Computing;Deep Learning;EEG;Epilepsy;Seizure Prediction","Big Data;Cloud computing;Electrodes;Electroencephalography;Epilepsy;Feature extraction;Real-time systems","Big Data;biomedical electrodes;brain-computer interfaces;cloud computing;data analysis;data reduction;electroencephalography;feature extraction;medical signal processing;signal classification;unsupervised learning","Big EEG Data analysis;benchmark clinical dataset;brain data recording;brain-computer interface;classification accuracy;cloud-based BCI system;cloud-based deep learning approach;cloud-computing;communication bandwidth;dimensionality-reduction technique;epileptic patients;epileptic seizure prediction;implanted electrodes;manual feature extraction;nonstationary EEG signals;stacked autoencoder;unsupervised feature extraction","","","","","","","","7-9 Dec. 2016","","IEEE","IEEE Conference Publications"
"Scalable High-Performance Image Registration Framework by Unsupervised Deep Feature Representations Learning","G. Wu; M. Kim; Q. Wang; B. C. Munsell; D. Shen","Department of Radiology and BRIC, The University of North Carolina at Chapel Hill, Chapel Hill, NC, USA","IEEE Transactions on Biomedical Engineering","20160621","2016","63","7","1505","1516","Feature selection is a critical step in deformable image registration. In particular, selecting the most discriminative features that accurately and concisely describe complex morphological patterns in image patches improves correspondence detection, which in turn improves image registration accuracy. Furthermore, since more and more imaging modalities are being invented to better identify morphological changes in medical imaging data, the development of deformable image registration method that scales well to new image modalities or new image applications with little to no human intervention would have a significant impact on the medical image analysis community. To address these concerns, a learning-based image registration framework is proposed that uses deep learning to discover compact and highly discriminative features upon observed imaging data. Specifically, the proposed feature selection method uses a convolutional stacked autoencoder to identify intrinsic deep feature representations in image patches. Since deep learning is an unsupervised learning method, no ground truth label knowledge is required. This makes the proposed feature selection method more flexible to new imaging modalities since feature representations can be directly learned from the observed imaging data in a very short amount of time. Using the LONI and ADNI imaging datasets, image registration performance was compared to two existing state-of-the-art deformable image registration methods that use handcrafted features. To demonstrate the scalability of the proposed image registration framework, image registration experiments were conducted on 7.0-T brain MR images. In all experiments, the results showed that the new image registration framework consistently demonstrated more accurate registration results when compared to state of the art.","0018-9294;00189294","","10.1109/TBME.2015.2496253","10.13039/100000071 - National Institute of Child Health and Human Development; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7314894","Deep learning;Deformable image registration;deep learning;deformable image registration;hierarchical feature representation","Biomedical imaging;Feature extraction;Image registration;Machine learning;Three-dimensional displays;Unsupervised learning","","","","3","","70","","","20151102","July 2016","","IEEE","IEEE Journals & Magazines"
"The importance of stain normalization in colorectal tissue classification with convolutional networks","F. Ciompi; O. Geessink; B. E. Bejnordi; G. S. de Souza; A. Baidoshvili; G. Litjens; B. van Ginneken; I. Nagtegaal; J. van der Laak","Dept. of Pathology, Radboud University Medical Center, Nijmegen, Netherlands","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","160","163","The development of reliable imaging biomarkers for the analysis of colorectal cancer (CRC) in hematoxylin and eosin (H&E) stained histopathology images requires an accurate and reproducible classification of the main tissue components in the image. In this paper, we propose a system for CRC tissue classification based on convolutional networks (ConvNets). We investigate the importance of stain normalization in tissue classification of CRC tissue samples in H&E-stained images. Furthermore, we report the performance of ConvNets on a cohort of rectal cancer samples and on an independent publicly available dataset of colorectal H&E images.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950492","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950492","Colorectal Cancer;Deep learning;Digital pathology","Algorithm design and analysis;Biomarkers;Blood;Cancer;Image color analysis;Training;Tumors","biological tissues;cancer;image classification;medical image processing;neural nets","ConvNets;colorectal tissue classification;convolutional networks;hematoxylin-eosin stained histopathology images;imaging biomarkers;stain normalization","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network","M. Anthimopoulos; S. Christodoulidis; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1207","1216","Automated tissue characterization is one of the most crucial components of a computer aided diagnosis (CAD) system for interstitial lung diseases (ILDs). Although much research has been conducted in this field, the problem remains challenging. Deep learning techniques have recently achieved impressive results in a variety of computer vision problems, raising expectations that they might be applied in other domains, such as medical image analysis. In this paper, we propose and evaluate a convolutional neural network (CNN), designed for the classification of ILD patterns. The proposed network consists of 5 convolutional layers with 2 × 2 kernels and LeakyReLU activations, followed by average pooling with size equal to the size of the final feature maps and three dense layers. The last dense layer has 7 outputs, equivalent to the classes considered: healthy, ground glass opacity (GGO), micronodules, consolidation, reticulation, honeycombing and a combination of GGO/reticulation. To train and evaluate the CNN, we used a dataset of 14696 image patches, derived by 120 CT scans from different scanners and hospitals. To the best of our knowledge, this is the first deep CNN designed for the specific problem. A comparative analysis proved the effectiveness of the proposed CNN against previous methods in a challenging dataset. The classification performance ( ~ 85.5%) demonstrated the potential of CNNs in analyzing lung patterns. Future work includes, extending the CNN to three-dimensional data provided by CT volume scans and integrating the proposed method into a CAD system that aims to provide differential diagnosis for ILDs as a supportive tool for radiologists.","0278-0062;02780062","","10.1109/TMI.2016.2535865","Bern University hospital Inselspital; Swiss National Science Foundation SNSF; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7422082","Convolutional neural networks;interstitial lung diseases;texture classification","Computed tomography;Convolution;Design automation;Diseases;Feature extraction;Lungs;Neural networks","biological tissues;computerised tomography;convolution;diseases;feature extraction;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","CT volume scans;ILD pattern classification;automated tissue characterization;computer aided diagnosis system;computer vision problems;consolidation;deep convolutional neural network;deep learning techniques;feature maps;ground glass opacity;honeycombing;interstitial lung diseases;lung pattern classification;medical image analysis;micronodules;reticulation","","17","","42","","","20160229","May 2016","","IEEE","IEEE Journals & Magazines"
"Investigation of transfer learning on pulmonary nodule characteristics","A. Kaya; A. S. Keçeli; A. B. Can","Hacettepe &#x00DC;niversitesi, Bilgisayar M&#x00FC;hendisli&#x011F;i B&#x00F6;l&#x00FC;m&#x00FC;, Ankara, T&#x00FC;rkiye","2017 25th Signal Processing and Communications Applications Conference (SIU)","20170629","2017","","","1","4","Studies on the classification of small pulmonary nodules generally focus on the prediction of malignancy of the nodule. In the recent years, publicly available databases provided different types of data to researchers, such as nodule characteristics, apart from the lung image and malignancy degree. In this paper, a study on the classification of pulmonary nodule characteristics using conventional features and deep features obtained from transfer learning method has been proposed. The results were assessed by sensitivity, specificity, and classification accuracy. The results of the study can be used to form multi-level classifiers in predicting malignancy by combining different types of features.","","Electronic:978-1-5090-6494-6; POD:978-1-5090-6495-3","10.1109/SIU.2017.7960357","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7960357","malignancy prediction;nodule characteristics;pulmonary nodules;tansfer learning","Biomedical imaging;Computed tomography;Image databases;Lungs;Machine learning;Radio frequency;Support vector machines","cancer;image classification;learning (artificial intelligence);lung;medical image processing;radiology","conventional features;deep features;lung image;malignancy prediction;pulmonary nodule characteristics classification;transfer learning","","","","","","","","15-18 May 2017","","IEEE","IEEE Conference Publications"
"Multisource Transfer Learning With Convolutional Neural Networks for Lung Pattern Analysis","S. Christodoulidis; M. Anthimopoulos; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Bern, Switzerland","IEEE Journal of Biomedical and Health Informatics","20170520","2017","21","1","76","84","Early diagnosis of interstitial lung diseases is crucial for their treatment, but even experienced physicians find it difficult, as their clinical manifestations are similar. In order to assist with the diagnosis, computer-aided diagnosis systems have been developed. These commonly rely on a fixed scale classifier that scans CT images, recognizes textural lung patterns, and generates a map of pathologies. In a previous study, we proposed a method for classifying lung tissue patterns using a deep convolutional neural network (CNN), with an architecture designed for the specific problem. In this study, we present an improved method for training the proposed network by transferring knowledge from the similar domain of general texture classification. Six publicly available texture databases are used to pretrain networks with the proposed architecture, which are then fine-tuned on the lung tissue data. The resulting CNNs are combined in an ensemble and their fused knowledge is compressed back to a network with the original architecture. The proposed approach resulted in an absolute increase of about 2% in the performance of the proposed CNN. The results demonstrate the potential of transfer learning in the field of medical image analysis, indicate the textural nature of the problem and show that the method used for training a network can be as important as designing its architecture.","2168-2194;21682194","","10.1109/JBHI.2016.2636929","Bern University Hospital; 10.13039/501100001711 - Swiss National Science Foundation (SNSF); ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776792","Convolutional neural networks (CNNs);interstitial lung diseases (ILDs);knowledge distillation;model compression;model ensemble;texture classification;transfer learning","Biomedical imaging;Computed tomography;Databases;Knowledge engineering;Lungs;Machine learning;Training","biological tissues;computerised tomography;diseases;image classification;image texture;learning (artificial intelligence);lung;medical image processing;neural nets","CT images;computed tomography;computer-aided diagnosis;convolutional neural networks;fused knowledge compression;interstitial lung disease diagnosis;lung pattern analysis;lung tissue data;medical image analysis;multisource transfer learning;texture classification;texture databases","","","","","","","20161207","Jan. 2017","","IEEE","IEEE Journals & Magazines"
"Segmentation label propagation using deep convolutional neural networks and dense conditional random field","M. Gao; Z. Xu; L. Lu; A. Wu; I. Nogues; R. M. Summers; D. J. Mollura","Department of Radiology and Imaging Sciences, National Institutes of Health, Bethesda, MD 20892","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1265","1268","Availability and accessibility of large-scale annotated medical image datasets play an essential role in robust supervised learning of medical image analysis. Missed labeling of regions of interest is a common issue on existing medical image datasets due to the labor intensive nature of the annotation task which requires high levels of clinical proficiency. In this paper, we present a segmentation based label propagation method to a publicly available dataset on interstitial lung disease [3], to address the missing annotation challenge. Upon validation from an expert radiologist, the amount of available annotated training data is largely increased. Such a dataset expansion can can potentially increase the accuracy of Computer-aided Detection (CAD) systems. The proposed constrained segmentation propagation algorithm combines the cues from the initial annotations, deep convolutional neural networks and a dense fully-connected Conditional Random Field (CRF) that achieves high quantitative accuracy levels.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493497","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493497","Convolutional Neural Network;Dense Conditional Random Field;Interstitial Lung Disease;Multi-class Labeling;Segmentation Label Propagation","Biomedical imaging;Computed tomography;Image segmentation;Labeling;Lungs;Message passing;Neural networks","diseases;image segmentation;interstitials;learning (artificial intelligence);lung;medical image processing;neurophysiology","CAD systems;annotation task;computer-aided detection systems;dataset expansion;deep convolutional neural networks;dense conditional random field;dense fully-connected conditional Random field;high quantitative accuracy levels;interstitial lung disease;labor intensive nature;large-scale annotated medical image datasets;medical image analysis;medical image datasets;missing annotation challenge;regions of interest;robust supervised learning;segmentation based label propagation method;segmentation label propagation;segmentation propagation algorithm","","2","","11","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Deep random forest-based learning transfer to SVM for brain tumor segmentation","S. Amiri; I. Rekik; M. A. Mahjoub","SAGE laboratory, Higher Institute of Computer Science and Communication Techniques of Hammam sousse, Tunisia","2016 2nd International Conference on Advanced Technologies for Signal and Image Processing (ATSIP)","20160728","2016","","","297","302","Using neuroimaging techniques to diagnose brain tumors and detect both visible and invisible cancer cells infiltration boundaries motivated the emergence of diverse tumor segmentation algorithms. Noting the large variability in both tumor appearance and shape, the task of automatic segmentation becomes more difficult. In this paper, we propose a random-forest (RF) based learning transfer to SVM classifier method for segmenting tumor lesions while capturing their complex characteristics. Our framework is composed of two cascaded stages. In the first stage, we train a random forest to learn the mapping from the image space to the tumor label space. In the testing stage, we use the predicted label output from the random forest and feed it along with the testing intensity image to an SVM classifier to get the refined segmentation. Then we make our RF-SVM cascaded classification steps deep through an iterative process. We tested our method on 20 patients with high-grade gliomas from the Brain Tumor Image Segmentation Challenge (BRATS) dataset. Our proposed framework significantly outperformed SVM-based segmentation and RF-based segmentation-when used solely.","","Electronic:978-1-4673-8526-8; POD:978-1-4673-8527-5","10.1109/ATSIP.2016.7523095","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7523095","Brain tumor;MRI;Random Forest;SVM;Segmentation","Image segmentation;Lesions;Magnetic resonance imaging;Radio frequency;Support vector machines;Vegetation","brain;cancer;image segmentation;iterative methods;learning (artificial intelligence);medical image processing;neurophysiology;support vector machines;tumours","BRATS;RF-SVM cascaded classification;brain tumor diagnosis;brain tumor image segmentation;cancer cells infiltration boundaries;deep random forest-based learning transfer;iterative process;neuroimaging techniques","","","","","","","","21-23 March 2016","","IEEE","IEEE Conference Publications"
"Deep feature learning for pulmonary nodule classification in a lung CT","B. C. Kim; Y. S. Sung; H. I. Suk","Department of Brain and Cognitive Engineering, Korea University, Republic of Korea","2016 4th International Winter Conference on Brain-Computer Interface (BCI)","20160421","2016","","","1","3","In this paper, we propose a novel method of identifying pulmonary nodules in a lung CT. Specifically, we devise a deep neural network by which we extract abstract information inherent in raw hand-crafted imaging features. We then combine the deep learned representations with the original raw imaging features into a long feature vector. By taking the combined feature vectors, we train a classifier, preceded by a feature selection via t-test. To validate the effectiveness of the proposed method, we performed experiments on our in-house dataset of 20 subjects; 3,598 pulmonary nodules (malignant: 178, benign: 3,420), which were manually segmented by a radiologist. In our experiments, we achieved the maximal accuracy of 95.5%, sensitivity of 94.4%, and AUC of 0.987, outperforming the competing method.","","Electronic:978-1-4673-7842-0; POD:978-1-4673-7843-7","10.1109/IWW-BCI.2016.7457462","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457462","Deep learning;Lung cancer;Pulmonary nodule classification;Stacked denoising autoencoder","Cancer;Computed tomography;Feature extraction;Lungs;Noise reduction;Training","computerised tomography;feature extraction;feature selection;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","abstract information extraction;classifier training;deep feature learning;deep learned representations;deep neural network;feature selection;feature vector;hand-crafted imaging features;lung CT;pulmonary nodule classification;pulmonary nodule identification;raw imaging features;t-test","","","","13","","","","22-24 Feb. 2016","","IEEE","IEEE Conference Publications"
"Automatic Detection of Cerebral Microbleeds From MR Images via 3D Convolutional Neural Networks","Q. Dou; H. Chen; L. Yu; L. Zhao; J. Qin; D. Wang; V. C. Mok; L. Shi; P. A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong, HK, China","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1182","1195","Cerebral microbleeds (CMBs) are small haemorrhages nearby blood vessels. They have been recognized as important diagnostic biomarkers for many cerebrovascular diseases and cognitive dysfunctions. In current clinical routine, CMBs are manually labelled by radiologists but this procedure is laborious, time-consuming, and error prone. In this paper, we propose a novel automatic method to detect CMBs from magnetic resonance (MR) images by exploiting the 3D convolutional neural network (CNN). Compared with previous methods that employed either low-level hand-crafted descriptors or 2D CNNs, our method can take full advantage of spatial contextual information in MR volumes to extract more representative high-level features for CMBs, and hence achieve a much better detection accuracy. To further improve the detection performance while reducing the computational cost, we propose a cascaded framework under 3D CNNs for the task of CMB detection. We first exploit a 3D fully convolutional network (FCN) strategy to retrieve the candidates with high probabilities of being CMBs, and then apply a well-trained 3D CNN discrimination model to distinguish CMBs from hard mimics. Compared with traditional sliding window strategy, the proposed 3D FCN strategy can remove massive redundant computations and dramatically speed up the detection process. We constructed a large dataset with 320 volumetric MR scans and performed extensive experiments to validate the proposed method, which achieved a high sensitivity of 93.16% with an average number of 2.74 false positives per subject, outperforming previous methods using low-level descriptors or 2D CNNs by a significant margin. The proposed method, in principle, can be adapted to other biomarker detection tasks from volumetric medical data.","0278-0062;02780062","","10.1109/TMI.2016.2528129","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7403984","3D convolutional neural networks;biomarker detection;cerebral microbleeds;deep learning;susceptibility-weighted imaging","Biomarkers;Feature extraction;Kernel;MIMICs;Medical diagnostic imaging;Three-dimensional displays","biomedical MRI;blood;blood vessels;brain;cognition;diseases;feature extraction;haemodynamics;medical image processing;neurophysiology;probability","3D FCN strategy;3D convolutional neural networks;3D fully convolutional network strategy;CMB detection;MR volume extraction;MRI;automatic cerebral microbleed detection;blood vessels;cerebrovascular diseases;cognitive dysfunctions;current clinical routine;diagnostic biomarkers;haemorrhages;low-level hand-crafted descriptors;magnetic resonance images;massive redundant computations;probabilities;radiologists;representative high-level features;spatial contextual information;traditional sliding window strategy;well-trained 3D CNN discrimination","","15","","52","","","20160211","May 2016","","IEEE","IEEE Journals & Magazines"
"Brain tumor grading based on Neural Networks and Convolutional Neural Networks","Y. Pan; W. Huang; Z. Lin; W. Zhu; J. Zhou; J. Wong; Z. Ding","School of EEE, Nanyang Technological University, Singapore","2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20151105","2015","","","699","702","This paper studies brain tumor grading using multiphase MRI images and compares the results with various configurations of deep learning structure and baseline Neural Networks. The MRI images are used directly into the learning machine, with some combination operations between multiphase MRIs. Compared to other researches, which involve additional effort to design and choose feature sets, the approach used in this paper leverages the learning capability of deep learning machine. We present the grading performance on the testing data measured by the sensitivity and specificity. The results show a maximum improvement of 18% on grading performance of Convolutional Neural Networks based on sensitivity and specificity compared to Neural Networks. We also visualize the kernels trained in different layers and display some self-learned features obtained from Convolutional Neural Networks.","1094-687X;1094687X","DVD:978-1-4244-9270-1; Electronic:978-1-4244-9271-8; POD:978-1-4244-9269-5","10.1109/EMBC.2015.7318458","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318458","","Artificial neural networks;Biological neural networks;Image segmentation;Kernel;Sensitivity and specificity;Training;Tumors","biomedical MRI;brain;image classification;learning (artificial intelligence);medical disorders;medical image processing;neurophysiology;tumours","baseline neural networks;brain tumor grading;convolutional neural networks;deep learning machine;deep learning structure;grading performance;multiphase MRI imaging;self-learned features;testing data","","","","8","","","","25-29 Aug. 2015","","IEEE","IEEE Conference Publications"
"A new NMF-autoencoder based CAD system for early diagnosis of prostate cancer","I. Reda; A. Shalaby; M. A. El-Ghar; F. Khalifa; M. Elmogy; A. Aboulfotouh; E. Hosseini-Asl; A. El-Baz; R. Keynton","Faculty of Computers and Information, Mansoura University, Mansoura 35516, Egypt","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1237","1240","In this paper, we propose a novel non-invasive framework for the early diagnosis of prostate cancer from diffusion-weighted magnetic reasoning imaging (DW-MRI). The proposed approach consists of three main steps. In the first step, the prostate is localized and segmented based on a new level-set model. This model is guided by a stochastic speed function that is derived using nonnegative matrix factorization (NMF). The NMF attributes are calculated using information from the MRI intensity, a probabilistic shape model, and the spatial interactions between prostate voxels. In the second step, the apparent diffusion coefficient (ADC) of the segmented prostate volume is mathematically calculated for different b-values. To preserve continuity, the calculated ADC values are normalized and refined using a Generalized Gauss-Markov Random Field (GGMRF) image model. The cumulative distribution function (CDF) of refined ADC for the prostate tissues at different b-values are then constructed. These CDFs are considered as global features which can be used to distinguish between benign and malignant tumors. Finally, a deep learning auto-encoder network, trained by a non-negativity constraint algorithm (NCAE), is used to classify the prostate tumor as benign or malignant based on the CDFs extracted from the previous step. Preliminary experiments on 42 clinical DW-MRI data sets resulted in 97.6% correct classification (sensitivity = 100% and specificity = 95.24%), indicating the high accuracy of the proposed framework.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493490","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493490","CAD;MGRF;NMF;Prostate cancer","Design automation;Image segmentation;Magnetic resonance imaging;Prostate cancer;Shape;Solid modeling","Markov processes;biodiffusion;biomedical MRI;cancer;feature extraction;image classification;image coding;image segmentation;learning (artificial intelligence);matrix decomposition;medical image processing;probability;random processes;set theory;tumours","DW-MRI;MRI intensity;NMF-autoencoder based CAD system;apparent diffusion coefficient;benign tumor;cumulative distribution function;deep learning autoencoder network;diffusion-weighted magnetic reasoning imaging;generalized Gauss-Markov random field image model;level-set model;malignant tumor;noninvasive framework;nonnegative matrix factorization;nonnegativity constraint algorithm;probabilistic shape model;prostate cancer early diagnosis;prostate tissues;prostate tumor classification;prostate voxels;segmented prostate volume;spatial interactions;stochastic speed function","","2","","21","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"DeepPap: Deep Convolutional Networks for Cervical Cell Classification","L. Zhang; L. Lu; I. Nogues; R. Summers; S. Liu; J. Yao","Imaging Biomarkers and Computer-Aided Diagnosis Laboratory and also with the Clinical Image Processing Service, Radiology and Imaging Sciences Department, National Institutes of Health Clinical Center, Bethesda, MD 20892 USA.(email:ling.zhang3@nih.gov)","IEEE Journal of Biomedical and Health Informatics","","2017","PP","99","1","1","Automation-assisted cervical screening via Pap smear or liquid-based cytology (LBC) is a highly effective cell imaging based cancer detection tool, where cells are partitioned into ”abnormal” and ”normal” categories. However, the success of most traditional classification methods relies on the presence of accurate cell segmentations. Despite sixty years of research in this field, accurate segmentation remains a challenge in the presence of cell clusters and pathologies. Moreover, previous classification methods are only built upon the extraction of hand-crafted features, such as morphology and texture. This paper addresses these limitations by proposing a method to directly classify cervical cells – without prior segmentation – based on deep features, using convolutional neural networks (ConvNets). First, the ConvNet is pre-trained on a natural image dataset. It is subsequently fine-tuned on a cervical cell dataset consisting of adaptively re-sampled image patches coarsely centered on the nuclei. In the testing phase, aggregation is used to average the prediction scores of a similar set of image patches. The proposed method is evaluated on both Pap smear and LBC datasets. Results show that our method outperforms previous algorithms in classification accuracy (98.3%), area under the curve (AUC) (0.99) values, and especially specificity (98.3%), when applied to the Herlev benchmark Pap smear dataset and evaluated using five-fold cross-validation. Similar superior performances are also achieved on the HEMLBC (H&E stained manual LBC) dataset. Our method is promising for the development of automation-assisted reading systems in primary cervical screening.","2168-2194;21682194","","10.1109/JBHI.2017.2705583","10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7932065","Cell classification;Cervical cytology;Deep learning;Neural networks;Pap smear","Feature extraction;Image segmentation;Imaging;Informatics;Neural networks;Testing;Training","","","","","","","","","20170519","","","IEEE","IEEE Early Access Articles"
"A Robust Deep Model for Improved Classification of AD/MCI Patients","F. Li; L. Tran; K. H. Thung; S. Ji; D. Shen; J. Li","Department of Electrical and Computer Engineering, Old Dominion University, Norfolk, VA, USA","IEEE Journal of Biomedical and Health Informatics","20170520","2015","19","5","1610","1616","Accurate classification of Alzheimer's disease (AD) and its prodromal stage, mild cognitive impairment (MCI), plays a critical role in possibly preventing progression of memory impairment and improving quality of life for AD patients. Among many research tasks, it is of a particular interest to identify noninvasive imaging biomarkers for AD diagnosis. In this paper, we present a robust deep learning system to identify different progression stages of AD patients based on MRI and PET scans. We utilized the dropout technique to improve classical deep learning by preventing its weight coadaptation, which is a typical cause of overfitting in deep learning. In addition, we incorporated stability selection, an adaptive learning factor, and a multitask learning strategy into the deep learning framework. We applied the proposed method to the ADNI dataset, and conducted experiments for AD and MCI conversion diagnosis. Experimental results showed that the dropout technique is very effective in AD diagnosis, improving the classification accuracies by 5.9% on average as compared to the classical deep learning methods.","2168-2194;21682194","","10.1109/JBHI.2015.2429556","10.13039/501100001677 - NIH grants; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7101222","Alzheimer’s Disease;Alzheimer's disease (AD);Deep Learning;Early Diagnosis;MRI;PET;deep learning;early diagnosis;magnetic resonance imaging (MRI);positron emission tomography (PET)","Computational modeling;Feature extraction;Magnetic resonance imaging;Positron emission tomography;Principal component analysis;Support vector machines;Training","biomedical MRI;cognition;diseases;learning (artificial intelligence);medical computing;neurophysiology;positron emission tomography","AD conversion diagnosis;AD diagnosis;AD patients;ADNI dataset;Alzheimer's disease;MCI conversion diagnosis;MCI patients;MRI;PET scans;adaptive learning factor;classical deep learning method;classification accuracy;deep learning framework;dropout technique;improved classification;memory impairment;mild cognitive impairment;multitask learning strategy;noninvasive imaging biomarkers;prodromal stage;progression stages;quality of life;robust deep learning system;stability selection;weight coadaptation","0;Alzheimer Disease;Early Diagnosis;Humans;Image Interpretation, Computer-Assisted;Machine Learning;Magnetic Resonance Imaging;Mild Cognitive Impairment;Models, Theoretical;Positron-Emission Tomography;Principal Component Analysis;Support Vector Machine","11","","29","","","20150504","Sept. 2015","","IEEE","IEEE Journals & Magazines"
