"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&rowsPerPage%3D50%26queryText%3Drnn+medical",2017/09/15 10:04:23
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-model data fusion to improve an early warning system for hypo-/hyperglycemic events","R. H. Botwey; E. Daskalaki; P. Diem; S. G. Mougiakakou","Diabetes Technology Research Group, ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland","2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20141106","2014","","","4843","4846","Correct predictions of future blood glucose levels in individuals with Type 1 Diabetes (T1D) can be used to provide early warning of upcoming hypo-/hyperglycemic events and thus to improve the patient's safety. To increase prediction accuracy and efficiency, various approaches have been proposed which combine multiple predictors to produce superior results compared to single predictors. Three methods for model fusion are presented and comparatively assessed. Data from 23 T1D subjects under sensor-augmented pump (SAP) therapy were used in two adaptive data-driven models (an autoregressive model with output correction - cARX, and a recurrent neural network - RNN). Data fusion techniques based on i) Dempster-Shafer Evidential Theory (DST), ii) Genetic Algorithms (GA), and iii) Genetic Programming (GP) were used to merge the complimentary performances of the prediction models. The fused output is used in a warning algorithm to issue alarms of upcoming hypo-/hyperglycemic events. The fusion schemes showed improved performance with lower root mean square errors, lower time lags, and higher correlation. In the warning algorithm, median daily false alarms (DFA) of 0.25%, and 100% correct alarms (CA) were obtained for both event types. The detection times (DT) before occurrence of events were 13.0 and 12.1 min respectively for hypo-/hyperglycemic events. Compared to the cARX and RNN models, and a linear fusion of the two, the proposed fusion schemes represents a significant improvement.","1094-687X;1094687X","Electronic:978-1-4244-7929-0; POD:978-1-4244-7927-6","10.1109/EMBC.2014.6944708","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944708","","Adaptation models;Data integration;Data models;Diabetes;Genetic algorithms;Predictive models;Sugar","biochemistry;diseases;genetic algorithms;medical signal processing;neural nets;patient treatment;regression analysis;sensor fusion","DST;Dempster-Shafer evidential theory;RNN;SAP therapy;Type 1 diabetes;adaptive data driven models;autoregressive model;blood glucose levels;cARX;data fusion techniques;early warning system;fusion scheme;genetic algorithms;genetic programming;hyperglycemic events;hypoglycemic events;model fusion methods;multimodel data fusion;output correction;recurrent neural network;sensor augmented pump therapy","","0","","16","","","","26-30 Aug. 2014","","IEEE","IEEE Conference Publications"
"Non-invasive detection of hypoglycemic episodes in Type 1 diabetes using intelligent hybrid rough neural system","S. H. Ling; P. P. San; H. K. Lam; H. T. Nguyen","Centre for Health Technologies, Faculty of Engineering and IT, University of Technology Sydney, Ultimo, NSW, Australia","2014 IEEE Congress on Evolutionary Computation (CEC)","20140922","2014","","","1238","1242","Insulin-dependent diabetes mellitus is classified as Type 1 diabetes and it can be further classified as immune-mediated or idiopathic. Through the analysis of electrocar-diographic (ECG) signals of 15 children with T1DM, an effective hypoglycemia detection system, hybrid rough set based neural network (RNN) is developed by the use of physiological parameters of ECG signal. In order to detect the status of hypoglycemia, the feature of ECG of type 1 diabetics are extracted and classified according to corresponding glucose levels. In this technique, the applied physiological inputs are partitioned into predicted (certain) or random (uncertain) parts using defined lower and boundary of rough regions. In this way, the neural network is designed to deal only with the boundary region which mainly consists of a random part of applied input signal causing inaccurate modeling of the data set. A global training algorithm, hybrid particle swarm optimization with wavelet mutation (HPSOWM) is introduced for parameter optimization of proposed RNN. The experiment is carried out using real data collected at Department of Health, Government of Western Australia. It indicated that the proposed hybrid architecture is efficient for hypoglycemia detection by achieving better sensitivity and specificity with less number of design parameters.","1089-778X;1089778X","CD-ROM:978-1-4799-6626-4; Electronic:978-1-4799-1488-3; POD:978-1-4799-1486-9","10.1109/CEC.2014.6900229","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6900229","","Approximation methods;Diabetes;Heart rate;Neural networks;Pediatrics;Sensitivity;Training","diseases;electrocardiography;feature extraction;medical signal processing;neural nets;particle swarm optimisation;rough set theory;signal classification;wavelet transforms","Department of Health;ECG signals;Government of Western Australia;HPSOWM;RNN;boundary region;electrocardiographic signals;feature classification;feature extraction;glucose levels;hybrid particle swarm optimization with wavelet mutation;hypoglycemia detection system;hypoglycemic episodes detection;idiopathic diabetes;immune-mediated diabetes;insulin-dependent diabetes mellitus;intelligent hybrid rough neural system;type 1 diabetes","","0","","20","","","","6-11 July 2014","","IEEE","IEEE Conference Publications"
"Capturing Human Body Dynamics Using RNN Based on Persistent Excitation Data Generator","A. Abdulrahman; K. Iqbal","Electr. & Comput. Eng., Univ. of Arkansas at Little Rock, Little Rock, AR, USA","2014 IEEE 27th International Symposium on Computer-Based Medical Systems","20140825","2014","","","221","226","Human body walking movement involves both single and double support phases and is considered difficult to model. The aim of this study was to develop a method to capture human body dynamics during walking using Recurrent Neural Networks (RNN). In addition, a novel method using persistent excitation data generator is proposed to generate kinematic data to train the RNN in the absence of laboratory measurements. Kinematic data were applied to human body mathematical model to obtain required joint torques during bipedal walking. The RNN was used to approximate human body kinematics resulting from the joints torques for the walking movement. In order to test validity of the RNN model, model output was compared with human walking data captured in the laboratory. Simulation results show the model was able to approximate the joint angles during human walk with a low (10<sup>-4</sup> m) mean squared error for one stride.","1063-7125;10637125","Electronic:978-1-4799-4435-4; POD:978-1-4799-4434-7","10.1109/CBMS.2014.145","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6881880","Biomechanics;Recurrent Neural Network;Walking","Biological system modeling;Data models;Equations;Joints;Kinematics;Legged locomotion;Mathematical model","data handling;gait analysis;learning (artificial intelligence);medical computing;recurrent neural nets","RNN model validity;RNN training;bipedal walking;human body dynamics;human body kinematics;human body mathematical model;human body walking movement;kinematic data generation;laboratory measurements;persistent excitation data generator;recurrent neural networks","","0","","19","","","","27-29 May 2014","","IEEE","IEEE Conference Publications"
"Muscle Fatigue Tracking with Evoked EMG via Recurrent Neural Network: Toward Personalized Neuroprosthetics","Z. Li; M. Hayashibe; C. Fattal; D. Guiraud","LIRMM, Univ. of Montpellier II, Montpellier, France","IEEE Computational Intelligence Magazine","20140410","2014","9","2","38","46","One of the challenging issues in computational rehabilitation is that there is a large variety of patient situations depending on the type of neurological disorder. Human characteristics are basically subject specific and time variant; for instance, neuromuscular dynamics may vary due to muscle fatigue. To tackle such patient specificity and time-varying characteristics, a robust bio-signal processing and a precise model-based control which can manage the nonlinearity and time variance of the system, would bring break-through and new modality toward computational intelligence (CI) based rehabilitation technology and personalized neuroprosthetics. Functional electrical stimulation (FES) is a useful technique to assist restoring motor capability of spinal cord injured (SCI) patients by delivering electrical pulses to paralyzed muscles. However, muscle fatigue constraints the application of FES as it results in the time-variant muscle response. To perform adaptive closedloop FES control with actual muscle response feedback taken into account, muscular torque is essential to be estimated accurately. However, inadequacy of the implantable torque sensor limits the direct measurement of the time-variant torque at the joint. This motivates the development of methods to estimate muscle torque from bio-signals that can be measured. Evoked electromyogram (eEMG) has been found to be highly correlated with FES-induced torque under various muscle conditions, indicating that it can be used for torque/force prediction. A nonlinear ARX (NARX) type model is preferred to track the relationship between eEMG and stimulated muscular torque. This paper presents a NARX recurrent neural network (NARX-RNN) model for identification/prediction of FES-induced muscular dynamics with eEMG. The NARX-RNN model may possess novelty of robust prediction performance. Due to the difficulty of choosing a proper forgetting factor of Kalman filter for predicting time-variant torque with eEMG, the presente- NARX-RNN could be considered as an alternative muscular torque predictor. Data collected from five SCI patients is used to evaluate the proposed NARX-RNN model, and the results show promising estimation performances. In addition, the general importance regarding CI-based motor function modeling is introduced along with its potential impact in the rehabilitation domain. The issue toward personalized neuroprosthetics is discussed in detail with the potential role of CI-based identification and the benefit for motor-impaired patient community.","1556-603X;1556603X","","10.1109/MCI.2014.2307224","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786477","","Communities;Computational intelligence;Computational modeling;Electromyography;Fatigue;Motion control;Muscles;Patient rehabilitation;Predictive models;Prosthetics;Recurrent neural networks;Torque measurement","Kalman filters;adaptive control;closed loop systems;control nonlinearities;electromyography;medical signal processing;neurophysiology;patient rehabilitation;prosthetics;recurrent neural nets","CI-based motor function modeling;FES-induced torque;Kalman filter;NARX recurrent neural network model;NARX-RNN model;adaptive closed-loop FES control;computational intelligence based rehabilitation technology;electrical pulses;evoked EMG;evoked electromyogram;model-based control;motor-impaired patient community;muscle fatigue tracking;muscle response feedback;neurological disorder;neuromuscular dynamics;nonlinear ARX type model;paralyzed muscles;personalized neuroprosthetics;robust biosignal processing;spinal cord injured patients;stimulated muscular torque;system nonlinearity;system time variance;time-variant torque","","19","","35","","","","May 2014","","IEEE","IEEE Journals & Magazines"
"Genetic regulatory network inference using Recurrent Neural Networks trained by a multi agent system","A. Ghazikhani; T. M. R. Akbarzadeh; R. Monsefi","Comput. Eng. Dept., Ferdowsi Univ. of Mashhad, Mashhad, Iran","2011 1st International eConference on Computer and Knowledge Engineering (ICCKE)","20130117","2011","","","95","99","We propose a novel algorithm for gene regulatory network inference. Gene Regulatory Network (GRN) inference is approximating the combined effect of different genes in a specific genome data. GRNs are nonlinear, dynamic and noisy. Time-series data has been frequently used for GRN modeling. Due to the function approximation and feedback nature of GRN, a Recurrent Neural Network (RNN) model is used. RNN training is a complicated task. We propose a multi agent system for RNN training. The agents of the proposed multi agent system trainer are separate swarms of particles building up a multi population Particle Swarm Optimization (PSO) algorithm. We compare the proposed algorithm with a similar algorithm that uses RNN with standard PSO for training. The results show improvements using the E. coli SOS dataset.","","Electronic:978-1-4673-5713-5; POD:978-1-4673-5712-8","10.1109/ICCKE.2011.6413332","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6413332","Gene Regulatory Network Inference;Multi Agent Systems;Multi Population PSO;Particle Swarm Optimization;Recurrent Neural Networks","Bioinformatics;Inference algorithms;Mathematical model;Sociology;Time series analysis;Training","function approximation;genetics;genomics;inference mechanisms;learning (artificial intelligence);medical computing;microorganisms;multi-agent systems;particle swarm optimisation;recurrent neural nets;time series","E. coli SOS dataset;PSO algorithm;RNN model training;feedback neural nets;function approximation;genetic regulatory network inference;genome data;multiagent system trainer;multipopulation particle swarm optimization algorithm;nonlinear dynamic noisy GRN inference;recurrent neural networks training;time-series data","","1","","23","","","","13-14 Oct. 2011","","IEEE","IEEE Conference Publications"
"Respiratory Motion Estimation With Hybrid Implementation of Extended Kalman Filter","S. J. Lee; Y. Motai; M. Murphy","Department of Electrical and Computer Engineering, Virginia Commonwealth University, Richmond, VA, USA","IEEE Transactions on Industrial Electronics","20120619","2012","59","11","4421","4432","The extended Kalman filter (EKF) can be used for the purpose of training nonlinear neural networks to perform desired input-output mappings. To improve the computational requirements of the EKF, Puskorius proposed the decoupled EKF (DEKF) as a practical remedy for the proper management of computational resources. This approach, however, sacrifices computational accuracy of estimates because it ignores the interactions between the estimates of mutually exclusive weights. To overcome such a limitation, therefore, we proposed hybrid implementation based on EKF (HEKF) for respiratory motion estimation, which uses the channel number for the mutually exclusive groups and the coupling technique to compensate the computational accuracy. Moreover, the authors restricted to a DEKF algorithm in which the weights connecting the inputs to a node are grouped together. If there are multiple input training sequences with respect to the time stamp, the complexity can increase by the power of the input channel number. To improve the computational complexity, we split the complicated neural network into a couple of simple neural networks to adjust separate input channels. The experimental results validated that the prediction overshoot of the proposed HEKF was improved by 62.95% in the average prediction overshoot values. The proposed HEKF showed a better performance of 52.40% improvement in the average of the prediction time horizon. We have evaluated that the proposed HEKF can outperform DEKF by comparing the prediction overshoot values, the performance of the tracking estimation value, and the normalized root-mean-squared error.","0278-0046;02780046","","10.1109/TIE.2011.2158046","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5778976","Estimate;extended Kalman filter (EKF);multilayer perceptron (MLP);recurrent neural network (RNN);tracking","Covariance matrix;Kalman filters;Neural networks;Nonlinear systems;Recurrent neural networks","Kalman filters;medical signal processing;motion estimation;neural nets;nonlinear filters","DEKF algorithm;HEKF;computational complexity;computational requirements;coupling technique;decoupled EKF;extended Kalman filter;hybrid implementation;input-output mappings;normalized root-mean-squared error;respiratory motion estimation;tracking estimation value;training nonlinear neural networks","","11","","64","","","20110527","Nov. 2012","","IEEE","IEEE Journals & Magazines"
"A Swarm Intelligence Framework for Reconstructing Gene Networks: Searching for Biologically Plausible Architectures","K. Kentzoglanakis; M. Poole","University of Portsmouth, Portsmouth and National Institute of Medical Research, London","IEEE/ACM Transactions on Computational Biology and Bioinformatics","20120126","2012","9","2","358","371","In this paper, we investigate the problem of reverse engineering the topology of gene regulatory networks from temporal gene expression data. We adopt a computational intelligence approach comprising swarm intelligence techniques, namely particle swarm optimization (PSO) and ant colony optimization (ACO). In addition, the recurrent neural network (RNN) formalism is employed for modeling the dynamical behavior of gene regulatory systems. More specifically, ACO is used for searching the discrete space of network architectures and PSO for searching the corresponding continuous space of RNN model parameters. We propose a novel solution construction process in the context of ACO for generating biologically plausible candidate architectures. The objective is to concentrate the search effort into areas of the structure space that contain architectures which are feasible in terms of their topological resemblance to real-world networks. The proposed framework is initially applied to the reconstruction of a small artificial network that has previously been studied in the context of gene network reverse engineering. Subsequently, we consider an artificial data set with added noise for reconstructing a subnetwork of the genetic interaction network of S. cerevisiae (yeast). Finally, the framework is applied to a real-world data set for reverse engineering the SOS response system of the bacterium Escherichia coli. Results demonstrate the relative advantage of utilizing problem-specific knowledge regarding biologically plausible structural properties of gene networks over conducting a problem-agnostic search in the vast space of network architectures.","1545-5963;15455963","","10.1109/TCBB.2011.87","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5765940","Gene regulatory networks;ant colony optimization;degree distribution.;network inference;particle swarm optimization;recurrent neural networks;swarm intelligence","Biological system modeling;Computer architecture;Gene expression;Mathematical model;Recurrent neural networks;Regulators","ant colony optimisation;artificial intelligence;biology computing;genetics;genomics;microorganisms;molecular biophysics;particle swarm optimisation","Escherichia coli;RNN model;S. cerevisiae;added noise;ant colony optimization;artificial network;computational intelligence;gene network reconstruction;particle swarm optimization;problem-specific knowledge;recurrent neural network;swarm intelligence framework;temporal gene expression","Algorithms;Computational Biology;Escherichia coli;Gene Expression;Gene Expression Profiling;Gene Regulatory Networks;Models, Genetic;Saccharomyces cerevisiae","22","","74","","","20110512","March-April 2012","","IEEE","IEEE Journals & Magazines"
"Analysis and classification of EEG signals using spectral analysis and recurrent neural networks","M. A. Naderi; H. Mahdavi-Nasab","Electrical Engineering Department, Islamic Azad Univ., Najafabad Branch, Esfahan, Iran","2010 17th Iranian Conference of Biomedical Engineering (ICBME)","20110131","2010","","","1","4","This study proposes a three stages technique for automatic detection of epileptic seizure in EEG signals. In practical application of pattern recognition, there are often diverse features extracted from raw data which needs to be recognized. Proposed method is based on time series signal, spectral analysis and recurrent neural networks (RNNs). Decision making was performed in three stages:(i)feature extraction using Welch method power spectrum density estimation (PSD) (ii)dimensionality reduction using statistics over extracted features and time series signal samples (iii)EEG classification using recurrent neural networks. This study shows that Welch method power spectrum density estimation is an appropriate feature which well represents EEG signals. We achieved higher classification accuracy (specificity, sensitivity, classification accuracy) in comparison with other researches to classify EEG signals exactly 100% in this study.","","Electronic:978-1-4244-7484-4; POD:978-1-4244-7483-7","10.1109/ICBME.2010.5704931","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5704931","EEG signals classification;Recurrent neural networks;Sensitivity;Specificity;Welch PSD","Brain modeling;Context;Presses;Recurrent neural networks;Support vector machine classification","data reduction;decision making;electroencephalography;medical signal detection;medical signal processing;pattern recognition;recurrent neural nets;signal classification;spectral analysis","EEG classification;EEG signal analysis;EEG signal classification;RNN;Welch method PSD estimation;automatic epileptic seizure detection;classification accuracy;decision making;dimensionality reduction;feature extraction;pattern recognition;power spectrum density;recurrent neural networks;spectral analysis;time series signal","","13","","8","","","","3-4 Nov. 2010","","IEEE","IEEE Conference Publications"
"Features of Higher Order Neural Network with adaptive neurons","S. Xu","School of Computing and IS, University of Tasmania, Locked Bag 1359, Launceston, Tasmania 7250, Australia","The 2nd International Conference on Software Engineering and Data Mining","20100809","2010","","","484","488","One of the most popular machine learning algorithms, ANN (Artificial Neural Network) has been extensively used for Data Mining, which extracts hidden patterns and valuable information from large databases. Data mining has extensive and significant applications in a large variety of areas. This paper introduces a new adaptive Higher Order Neural Network (HONN) model and applies it in data mining tasks such as determining liver disorders and predicting breast cancer recurrences. A new activation function which is a combination of sine and sigmoid functions is used as the neuron activation function for the new HONN model. There are free parameters in the new activation function. The paper compares the new HONN model against a Multi-Layer Perceptron (MLP) with the sigmoid activation function, an RBF Neural Network with the gaussian activation function, and a Recurrent Neural Network (RNN) with the sigmoid activation function. Experimental results show that the new HONN model offers several advantages over conventional ANN models such as improved generalisation capabilities as well as abilities in handling missing values in a dataset.","","Electronic:978-89-88678-22-0; POD:978-1-4244-7324-3","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5542874","adaptive neural network;data mining;higher order neural network;neuron activation function","Adaptive systems;Artificial neural networks;Data mining;Liver;Machine learning algorithms;Neural networks;Neurons;Predictive models;Recurrent neural networks;Spatial databases","data mining;database management systems;learning (artificial intelligence);medical computing;multilayer perceptrons;radial basis function networks","RBF neural network;adaptive neurons;artificial neural network;breast cancer recurrences;data mining;databases;higher order neural network;liver disorders;machine learning algorithms;multilayer perceptron;neuron activation function;sigmoid functions;sine functions","","0","","33","","","","23-25 June 2010","","IEEE","IEEE Conference Publications"
"Embedded Volterra for prediction of electromyographic signals during labour","W. A. Zgallai","Biomedical Engineering Research Group, Department of Technology, Thames Valley University, Kings Road, Reading, Berkshire, RG1 4HJ, UK","2009 16th International Conference on Digital Signal Processing","20090818","2009","","","1","6","It has been demonstrated that the dynamics of abdominal electromyographic signals (AEMG) during labour contractions are multi-fractal chaotic. A new embedded multi-step Volterra structure, which exploits the non-linear signal dynamics embedded in the attractor and integrates them in the design of such structures to gauge the long-term behaviour of the dynamics, has been introduced. The long-term predictive capability of the structure is tested by using a closed-loop adaptation scheme without any external input signal applied to the structure. Evidence of long-term prediction of highly complex labour contraction signals using only a small fraction of this sample is provided. In this paper, the non-linear auto-regressive with exogenous inputs (NARX) recurrent neural network (RNN) multi-layer perceptron (MLP) model and the embedded cubic Volterra structure for the reconstruction of the underlying dynamics of labour contraction signals are compared.","1546-1874;15461874","POD:978-1-4244-3297-4","10.1109/ICDSP.2009.5201137","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5201137","Electromyographic signals;Volterra;labour contractions;modelling;prediction","Abdomen;Biomedical engineering;Chaos;Delay effects;Fractals;Multilayer perceptrons;Nonlinear dynamical systems;Recurrent neural networks;Signal design;Signal to noise ratio","autoregressive processes;electromyography;medical signal processing;multilayer perceptrons;recurrent neural nets;signal reconstruction","abdominal electromyographic signals;closed-loop adaptation scheme;electromyographic signals;exogenous inputs;labour contractions;multilayer perceptron;nonlinear autoregressive method;nonlinear signal dynamics;recurrent neural network;signal reconstruction","","0","","21","","","","5-7 July 2009","","IEEE","IEEE Conference Publications"
"A Recurrent Neural Networks Based Modeling Approach for Internal Circuits of Electronic Devices","Z. Aimin; Z. Hang; L. Hong; C. Degui","School of Electronics and Information Engineering, Xi'an Jiaotong University, Xi'an 710049, China, zhangam@mail.xjtu.edu.cn","2009 20th International Zurich Symposium on Electromagnetic Compatibility","20090213","2009","","","293","296","In this paper, a modeling approach is developed for internal circuits of electronic devices. Two types of recurrent neural networks (RNN), both with and without time sequence, are trained to learn the dynamic responses of interferences in frequency and time domain respectively. After training, the RNN model provides fast evaluation of interference responses of the original internal circuits, which is useful for electromagnetic susceptibility (EMS) analysis and optimization of electronic devices. Two examples are provided to demonstrate the validity of the proposed modeling approach.","","POD:978-3-9523286-4-4","10.1109/EMCZUR.2009.4783448","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4783448","","Circuit simulation;Electromagnetic analysis;Electromagnetic interference;Electromagnetic modeling;Frequency domain analysis;Industrial electronics;Medical services;Power system modeling;Recurrent neural networks;Voltage","electromagnetic interference;recurrent neural nets","electromagnetic susceptibility;electronic devices;interference responses;internal circuits;modeling approach;recurrent neural networks","","1","","8","","","","12-16 Jan. 2009","","IEEE","IEEE Conference Publications"
"An Insulin Infusion Advisory System for Type 1 Diabetes Patients based on Non-Linear Model Predictive Control Methods","K. Zarkogianni; S. G. Mougiakakou; A. Prountzou; A. Vazeou; C. S. Bartsocas; K. S. Nikita","Faculty of Electrical and Computer Engineering, National Technical University of Athens, 9 Heroon Polytechneiou Str. 15780 Zographou, Greece. e-mail: kzarkog@biosim.ntua.gr","2007 29th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20071022","2007","","","5971","5974","In this paper, an Insulin Infusion Advisory System (IIAS) for Type 1 diabetes patients, which use insulin pumps for the Continuous Subcutaneous Insulin Infusion (CSII) is presented. The purpose of the system is to estimate the appropriate insulin infusion rates. The system is based on a Non-Linear Model Predictive Controller (NMPQ which uses a hybrid model. The model comprises a Compartmental Model (CM), which simulates the absorption of the glucose to the blood due to meal intakes, and a Neural Network (NN), which simulates the glucose-insulin kinetics. The NN is a Recurrent NN (RNN) trained with the Real Time Recurrent Learning (RTRL) algorithm. The output of the model consists of short term glucose predictions and provides input to the NMPC, in order for the latter to estimate the optimum insulin infusion rates. For the development and the evaluation of the HAS, data generated from a Mathematical Model (MM) of a Type 1 diabetes patient have been used. The proposed control strategy is evaluated at multiple meal disturbances, various noise levels and additional time delays. The results indicate that the implemented HAS is capable of handling multiple meals, which correspond to realistic meal profiles, large noise levels and time delays.","1094-687X;1094687X","CD-ROM:978-1-4244-0788-0; POD:978-1-4244-0787-3","10.1109/IEMBS.2007.4353708","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4353708","","Absorption;Delay effects;Diabetes;Insulin;Neural networks;Noise level;Nonlinear control systems;Predictive control;Predictive models;Sugar","medical control systems;patient care;patient monitoring;predictive control","compartmental model;continuous subcutaneous insulin infusion;glucose absorption;glucose-insulin kinetics;insulin infusion advisory system;insulin pumps;meal intakes;neural network;nonlinear model predictive controller;real time recurrent learning;type 1 diabetes patients","Algorithms;Blood Glucose;Computer Simulation;Diabetes Mellitus, Type 1;Drug Monitoring;Drug Therapy, Computer-Assisted;Humans;Hypoglycemic Agents;Insulin;Insulin Infusion Systems;Metabolic Clearance Rate;Models, Biological;Nonlinear Dynamics;Reproducibility of Results;Sensitivity and Specificity","3","2","16","","","","22-26 Aug. 2007","","IEEE","IEEE Conference Publications"
"A Better Classifier Based on Rough Set and Neural Network for Medical Images","J. Yun; L. Zhanhuai; W. Yong; Z. Longbo","Northwestern Polytechnical University","Sixth IEEE International Conference on Data Mining - Workshops (ICDMW'06)","20070115","2006","","","853","857","Detecting tumor in mammography is a difficult task because of complexity in the image. This brings the necessity of creating automatic tools to find whether a mammography present tumor or not. In this paper we integrate neural network with reduction of rough set theory which we call the rough neural network (RNN) to classify digital mammography. The experimental results show that the RNN performs better than purely using neural network in terms of time, and it can get 92.37% classifying accuracy which is higher than 81.25% using neural network only","2375-9232;23759232","POD:0-7695-2702-7","10.1109/ICDMW.2006.1","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4063745","","Biomedical imaging;Breast cancer;Data mining;Educational institutions;Feature extraction;Mammography;Medical diagnostic imaging;Neoplasms;Neural networks;Recurrent neural networks","image classification;mammography;medical image processing;neural nets;rough set theory;tumours","digital mammography;medical image classification;rough neural network;rough set theory;tumor detection","","4","","13","","","","Dec. 2006","","IEEE","IEEE Conference Publications"
"A Real Time Simulation Model of Glucose-Insulin Metabolism for Type 1 Diabetes Patients","S. G. Mougiakakou; K. Prountzou; K. S. Nikita","Faculty of Electrical and Computer Engineering, National Technical University of Athens, Greece","2005 IEEE Engineering in Medicine and Biology 27th Annual Conference","20060410","2005","","","298","301","In this paper, a simulation model of glucose-insulin metabolism for Type 1 diabetes patients is presented. The proposed system is based on the combination of compartmental models (CMs) and artificial neural networks (NNs). This model aims at the development of an accurate system, in order to assist Type 1 diabetes patients to handle their blood glucose profile and recognize dangerous metabolic states. Data from a Type 1 diabetes patient, stored in a database, have been used as input to the hybrid system. The data contain information about measured blood glucose levels, insulin intake, and description of food intake, along with the corresponding time. The data are passed to three separate CMs, which produce estimations about (i) the effect of short acting (SA) insulin intake on blood insulin concentration, (ii) the effect of intermediate acting (IA) insulin intake on blood insulin concentration, and (iii) the effect of carbohydrate intake on blood glucose absorption from the gut. The outputs of the three CMs are passed to a recurrent NN (RNN) in order to predict subsequent blood glucose levels. The RNN is trained with the real time recurrent learning (RTRL) algorithm. The resulted blood glucose predictions are promising for the use of the proposed model for blood glucose level estimation for Type 1 diabetes patients","1094-687X;1094687X","POD:0-7803-8741-4","10.1109/IEMBS.2005.1616403","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1616403","Diabetes mellitus;RTRL algorithm;compartmental models;neural networks;simulation","Artificial neural networks;Biochemistry;Blood;Collision mitigation;Databases;Diabetes;Insulin;Recurrent neural networks;Sugar;Time measurement","biochemistry;blood;diseases;learning (artificial intelligence);medical computing;molecular biophysics;physiological models;recurrent neural nets","Type 1 diabetes patients;artificial neural networks;blood glucose absorption;blood glucose profile;carbohydrate intake;compartmental models;food intake;glucose-insulin metabolism;insulin concentration;intermediate acting insulin intake;real time recurrent learning algorithm;real time simulation model;recurrent NN;short acting insulin intake","","6","64","14","","","","17-18 Jan. 2006","","IEEE","IEEE Conference Publications"
"Image Segmentation Based on Random Neural Network Model and Gabor Filters","Rong Lu; Yi Shen","Member, IEEE, Department of Control Science and Engineering, Harbin Institute of Technology, Harbin, 150001, China","2005 IEEE Engineering in Medicine and Biology 27th Annual Conference","20060410","2005","","","6464","6467","Image segmentation is a fundamental image process technique and plays an essential role in ultrasound image analysis. In this article, we propose an algorithm for image segmentation which is based on the random neural network (RNN) and features extracted by a bank of Gabor filters. With the scientists' work, it is revealed that Gabor functions act as some functions of human vision. And the RNN model proposed by Gelenbe is closer to biophysical reality and mathematically more tractable, in which signals in the form of impulses are transmitted with a certain probability. The segmentation algorithm based on these two techniques provide a good distinguish and classification capability for textures in the image. Furthermore, a strategy which is named as quartered segmentation strategy is also presented here in order to reduce the computation and speed up our approach. The presented algorithm is tested on an image produced by using Brodatz album and an ultrasound image, and the results are promising","1094-687X;1094687X","POD:0-7803-8741-4","10.1109/IEMBS.2005.1615979","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615979","","Feature extraction;Gabor filters;Humans;Image segmentation;Image texture analysis;Mathematical model;Neural networks;Recurrent neural networks;Testing;Ultrasonic imaging","Gabor filters;biomedical ultrasonics;feature extraction;image classification;image segmentation;image texture;medical image processing;neural nets","Brodatz album;Gabor filters;feature extraction;image classification;image process;image segmentation;image texture;quartered segmentation strategy;random neural network model;ultrasound image analysis","","0","","10","","","","17-18 Jan. 2006","","IEEE","IEEE Conference Publications"
