"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Dcnn+medical",2017/09/15 10:02:56
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of mammogram images by using CNN classifier","K. Sharma; B. Preet","Dept. of Electronics and Communication, Chandigarh University, Gharuan, Mohali, India","2016 International Conference on Advances in Computing, Communications and Informatics (ICACCI)","20161103","2016","","","2743","2749","Classification of the breast tissues into the benign and malignant classes is a difficult assignment. The experimental results are takes 40 input images from DDSM dataset. We extract the GLCM, GLDM and Geometrical features from the mammogram images. In this paper we apply Convolution Neural Network as a classifier on the mammogram images to enhance the accuracy rate of CAD. Performance of the different classifiers is measured on receiver operating characteristic. In training stage, overall classification accuracy of 73%, with 71.5% sensitivity and 73.5% specificity for dense tissue is achieved by our proposed method along with it, accuracy of 79.23%, 73.25% sensitivity and 74.5% specificity is achieved for fatty tissue. Convolution neural network classifier is used to boost the classification performance. This classifier performs better than previous classifiers in that it shows more accuracy than the other classifiers, the misclassification rate of normal mammograms as abnormal. This approach performs good on overlapping problem. This method is different from all other approaches, which are used to identify normal mammograms by detecting cancers. Overlapped tissues are also detected by this using this classifier.","","","10.1109/ICACCI.2016.7732477","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7732477","Computer-aided diagnosis (CADx);Convolution neural network (CNN);Logistic regression (LR);mammography;microcalcifications","Cancer;Digital filters;Image edge detection;Image segmentation;Mammography;Training;Wiener filters","CAD;biological tissues;geometry;image classification;mammography;medical image processing;neural nets","CAD;CNN classifier;DDSM dataset;GLCM;GLDM;breast tissues;convolution neural network;dense tissue;geometrical features;mammogram image classification","","","","","","","","21-24 Sept. 2016","","IEEE","IEEE Conference Publications"
"Using Convolutional Neural Network for edge detection in musculoskeletal ultrasound images","S. I. Jabbar; C. R. Day; N. Heinz; E. K. Chadwick","Biomedical Engineering, Institute for Science and Technology in Medicine, Keele University, UK","2016 International Joint Conference on Neural Networks (IJCNN)","20161103","2016","","","4619","4626","Fast and accurate segmentation of musculoskeletal ultrasound images is an on-going challenge. Two principal factors make this task difficult: firstly, the presence of speckle noise arising from the interference that accompanies all coherent imaging approaches; secondly, the sometimes subtle interaction between musculoskeletal components that leads to non-uniformity of the image intensity. Our work presents an investigation of the potential of Convolutional Neural Networks (CNNs) to address both of these problems. CNNs are an effective tool that has previously been used in image processing of several biomedical imaging modalities. However, there is little published material addressing the processing of musculoskeletal ultrasound images. In our work we explore the effectiveness of CNNs when trained to act as a pre-segmentation pixel classifier that determines whether a pixel is an edge or non-edge pixel. Our CNNs are trained using two different ground truth interpretations. The first one uses an automatic Canny edge detector to provide the ground truth image; the second ground truth was obtained using the same image marked-up by an expert anatomist. In this initial study the CNNs have been trained using half of the prepared data from one image, using the other half for testing; validation was also carried out using three unseen ultrasound images. CNN performance was assessed using Mathew's Correlation Coefficient, Sensitivity, Specificity and Accuracy. The results show that CNN performance when using expert ground truth image is better than using Canny ground truth image. Our technique is promising and has the potential to speed-up the image processing pipeline using appropriately trained CNNs.","","","10.1109/IJCNN.2016.7727805","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727805","Convolutional Neural Networks;Musculoskeletal model;Segmentation;Ultrasound image","Biological system modeling;Biomedical imaging;Image edge detection;Image segmentation;Kernel;Musculoskeletal system;Ultrasonic variables measurement","biomedical ultrasonics;bone;edge detection;image classification;image resolution;image segmentation;learning (artificial intelligence);medical image processing;muscle;neural nets;ultrasonic imaging","CNN performance;Mathew's correlation coefficient;automatic Canny edge detector;biomedical imaging modalities;convolutional neural network;edge pixel;expert ground truth image;ground truth images;ground truth interpretations;image intensity;image processing;image processing pipeline;musculoskeletal components;musculoskeletal ultrasound image segmentation;nonedge pixel;presegmentation pixel classifier;speckle noise","","","","","","","","24-29 July 2016","","IEEE","IEEE Conference Publications"
"Feature leaning with deep Convolutional Neural Networks for screening patients with paroxysmal atrial fibrillation","B. Pourbabaee; M. J. Roshtkhari; K. Khorasani","Department of Electrical and Computer Engineering, Concordia University, Montreal, Canada","2016 International Joint Conference on Neural Networks (IJCNN)","20161103","2016","","","5057","5064","In this paper, a novel electrocardiogram (ECG) signal classification and patient screening method is developed. The focus is on identifying patients with paroxysmal atrial fibrillation (PAF) which is a life threatening cardiac arrhythmia. The proposed approach uses the raw ECG signal as the input and automatically learns the representative features for PAF to be used by a classification mechanism. The features are learned directly from the time domain ECG signals by using a Convolutional Neural Network (CNN) with one fully connected layer. The learned features can replace the hand-crafted features and our experimental results indicate the effectiveness of the learned features in patient screening. The experimental results indicate that combining the learned features with other classifiers will improve the performance of the patient screening system as compared to an End-to-End convolutional neural network classifier. The major characteristics of the proposed approach are to simplify the process of feature extraction for different cardiac arrhythmias and to remove the need for using a human expert to specify the appropriate features. The effectiveness of the proposed ECG classification method is demonstrated through performing extensive simulation studies.","","","10.1109/IJCNN.2016.7727866","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727866","","Biological neural networks;Convolution;Electrocardiography;Feature extraction;Hidden Markov models;Learning systems","convolution;diseases;electrocardiography;feature extraction;learning (artificial intelligence);medical signal processing;neural nets;signal classification;signal representation;time-domain analysis","CNN;ECG signal classification;PAF;deep convolutional neural networks;electrocardiogram;feature extraction;feature leaning;life threatening cardiac arrhythmia;paroxysmal atrial fibrillation;patients screening;representative features;time domain ECG signals","","","","","","","","24-29 July 2016","","IEEE","IEEE Conference Publications"
"Class-wise deep dictionaries for EEG classification","P. Khurana; A. Majumdar; R. Ward","IIIT Delhi, New Delhi, India","2016 International Joint Conference on Neural Networks (IJCNN)","20161103","2016","","","3556","3563","In this work we propose a classification framework called class-wise deep dictionary learning (CWDDL). For each class, multiple levels of dictionaries are learnt using features from the previous level as inputs (for first level the input is the raw training sample). It is assumed that the cascaded dictionaries form a basis for expressing test samples for that class. Based on this assumption sparse representation based classification is employed. Benchmarking experiments have been carried out on some deep learning datasets (MNIST and its variations, CIFAR and SVHN); our proposed method has been compared with Deep Belief Network (DBN), Stacked Autoencoder, Convolutional Neural Net (CNN) and Label Consistent KSVD (dictionary learning). We find that our proposed method yields better results than these techniques and requires much smaller run-times. The technique is applied for Brain Computer Interface (BCI) classification problems using EEG signals. For this problem our method performs significantly better than Convolutional Deep Belief Network(CDBN).","","","10.1109/IJCNN.2016.7727656","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727656","EEG;deep learning;dictionary learning","Benchmark testing;Dictionaries;Machine learning;Minimization;Neural networks;Sparse matrices;Training","belief networks;brain-computer interfaces;electroencephalography;feedforward neural nets;learning (artificial intelligence);medical signal processing;signal classification;signal representation","CDBN;CIFAR;CNN;CWDDL;EEG classification;EEG signals;MNIST;SVHN;brain computer interface classification problems;cascaded dictionaries;class-wise deep dictionary learning;convolutional deep belief network;convolutional neural net;deep learning datasets;label consistent KSVD;sparse representation based classification;stacked autoencoder","","","","","","","","24-29 July 2016","","IEEE","IEEE Conference Publications"
"Vessel extraction in X-ray angiograms using deep learning","E. Nasr-Esfahani; S. Samavi; N. Karimi; S. M. R. Soroushmehr; K. Ward; M. H. Jafari; B. Felfeliyan; B. Nallamothu; K. Najarian","Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan 84156-83111, Iran","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","643","646","Coronary artery disease (CAD) is the most common type of heart disease which is the leading cause of death all over the world. X-ray angiography is currently the gold standard imaging technique for CAD diagnosis. These images usually suffer from low quality and presence of noise. Therefore, vessel enhancement and vessel segmentation play important roles in CAD diagnosis. In this paper a deep learning approach using convolutional neural networks (CNN) is proposed for detecting vessel regions in angiography images. Initially, an input angiogram is preprocessed to enhance its contrast. Afterward, the image is evaluated using patches of pixels and the network determines the vessel and background regions. A set of 1,040,000 patches is used in order to train the deep CNN. Experimental results on angiography images of a dataset show that our proposed method has a superior performance in extraction of vessel regions.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590784","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590784","Angiography;convolutional neural networks;deep learning;vessel segmentation","Angiography;Arteries;Feature extraction;Filter banks;Image segmentation;Training;Transforms","blood vessels;diagnostic radiography;diseases;image segmentation;learning (artificial intelligence);medical image processing;neural nets;noise","CAD diagnosis;X-ray angiography;convolutional neural networks;coronary artery disease;death;deep learning;heart disease;noise;vessel enhancement;vessel extraction;vessel segmentation","","1","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Thorax disease diagnosis using deep convolutional neural network","J. Chen; X. Qi; O. Tervonen; O. Silvén; G. Zhao; M. Pietikäinen","University of Oulu, Finland","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","2287","2290","Computer aided diagnosis (CAD) is an important issue, which can significantly improve the efficiency of doctors. In this paper, we propose a deep convolutional neural network (CNN) based method for thorax disease diagnosis. We firstly align the images by matching the interest points between the images, and then enlarge the dataset by using Gaussian scale space theory. After that we use the enlarged dataset to train a deep CNN model and apply the obtained model for the diagnosis of new test data. Our experimental results show our method achieves very promising results.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7591186","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591186","","Diseases;Filtering theory;Machine learning;Radiography;Solid modeling;Thorax;Training","Gaussian processes;diagnostic radiography;diseases;image matching;medical image processing;neural nets;radiology","CAD;Gaussian scale space theory;computer aided diagnosis;deep CNN model;deep convolutional neural network;image alignment;image matching;radiograph;radiology;thorax disease diagnosis","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Encoding physiological signals as images for affective state recognition using convolutional neural networks","G. Yu; X. Li; D. Song; X. Zhao; P. Zhang; Y. Hou; B. Hu","Tianjin Key Laboratory of Cognitive Computing and Application, Tianjin University, China","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","812","815","Affective state recognition based on multiple modalities of physiological signals has been a hot research topic. Traditional methods require designing hand-crafted features based on domain knowledge, which is time-consuming and has not achieved a satisfactory performance. On the other hand, conducting classification on raw signals directly can also cause some problems, such as the interference of noise and the curse of dimensionality. To address these problems, we propose a novel approach that encodes different modalities of data as images and use convolutional neural networks (CNN) to perform the affective state recognition task. We validate our aproach on the DECAF dataset in comparison with two state-of-the-art methods, i.e., the Support Vector Machines (SVM) and Random Forest (RF). Experimental results show that our aproach outperforms the baselines by 5% to 9%.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590825","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590825","","Convolution;Electrooculography;Feature extraction;Physiology;Support vector machines;Time series analysis;Time-frequency analysis","electro-oculography;magnetoencephalography;medical signal processing;neural nets;random processes;support vector machines","CNN;DECAF dataset;SVM;affective state recognition;convolutional neural networks;dimensionality curse;domain knowledge;hand-crafted features;noise interference;physiological signal encoding;random forest;raw signals;support vector machines","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Melanoma detection by analysis of clinical images using convolutional neural network","E. Nasr-Esfahani; S. Samavi; N. Karimi; S. M. R. Soroushmehr; M. H. Jafari; K. Ward; K. Najarian","Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan 84156-83111, Iran","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","1373","1376","Melanoma, most threatening type of skin cancer, is on the rise. In this paper an implementation of a deep-learning system on a computer server, equipped with graphic processing unit (GPU), is proposed for detection of melanoma lesions. Clinical (non-dermoscopic) images are used in the proposed system, which could assist a dermatologist in early diagnosis of this type of skin cancer. In the proposed system, input clinical images, which could contain illumination and noise effects, are preprocessed in order to reduce such artifacts. Afterward, the enhanced images are fed to a pre-trained convolutional neural network (CNN) which is a member of deep learning models. The CNN classifier, which is trained by large number of training samples, distinguishes between melanoma and benign cases. Experimental results show that the proposed method is superior in terms of diagnostic accuracy in comparison with the state-of-the-art methods.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590963","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590963","","Computers;Feature extraction;Lesions;Lighting;Machine learning;Malignant tumors;Training","biomedical optical imaging;cancer;graphics processing units;image classification;image denoising;learning (artificial intelligence);medical image processing;neural nets;skin","CNN classifier;artifact reduction;clinical image analysis;convolutional neural network;deep-learning system;diagnostic accuracy;early skin cancer diagnosis;graphic processing unit;illumination effect;input clinical image;melanoma detection;noise effect;nondermoscopic image","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Automatic Lumbar Vertebrae Detection Based on Feature Fusion Deep Learning for Partial Occluded C-arm X-ray Images","Y. Li; W. Liang; Y. Zhang; H. An; J. Tan","Key Laboratory of Networked Control Systems, Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","647","650","Automatic and accurate lumbar vertebrae detection is an essential step of image-guided minimally invasive spine surgery (IG-MISS). However, traditional methods still require human intervention due to the similarity of vertebrae, abnormal pathological conditions and uncertain imaging angle. In this paper, we present a novel convolutional neural network (CNN) model to automatically detect lumbar vertebrae for C-arm X-ray images. Training data is augmented by DRR and automatic segmentation of ROI is able to reduce the computational complexity. Furthermore, a feature fusion deep learning (FFDL) model is introduced to combine two types of features of lumbar vertebrae X-ray images, which uses sobel kernel and Gabor kernel to obtain the contour and texture of lumbar vertebrae, respectively. Comprehensive qualitative and quantitative experiments demonstrate that our proposed model performs more accurate in abnormal cases with pathologies and surgical implants in multi-angle views.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590785","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590785","","Computational modeling;Feature extraction;Kernel;Machine learning;Pathology;Surgery;X-ray imaging","computational complexity;computerised tomography;image fusion;image segmentation;image texture;learning (artificial intelligence);medical image processing;neural nets;prosthetics;surgery","CNN;DRR;FFDL;Gabor kernel;IG-MISS;ROI;abnormal pathological condition;automatic lumbar vertebrae detection;automatic segmentation;computational complexity;convolutional neural network model;feature fusion deep learning model;image-guided minimally invasive spine surgery;imaging angle;lumbar vertebrae X-ray images;lumbar vertebrae contour;lumbar vertebrae texture;partial occluded C-arm X-ray images;sobel kernel;surgical implants;training data","","1","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Predicting seizures from local field potentials recorded via intracortical microelectrode arrays","M. Aghagolzadeh; L. R. Hochberg; S. S. Cash; W. Truccolo","Department of Neuroscience, Brown University, and the Center for Neurorestoration and Neurotechnology, U.S. Department of Veterans Affairs, Providence, RI 02912","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","6353","6356","The need for new therapeutic interventions to treat pharmacologically resistant focal epileptic seizures has led recently to the development of closed-loop systems for seizure control. Once a seizure is predicted/detected by the system, electrical stimulation is delivered to prevent seizure initiation or spread. So far, seizure prediction/detection has been limited to tracking non-invasive electroencephalogram (EEG) or intracranial EEG (iEEG) signals. Here, we examine seizure prediction based on local field potentials (LFPs) from a small neocortical patch recorded via a 10×10 microelectrode array implanted in a patient with focal seizures. We formulate the seizure (ictal) prediction problem in terms of discriminating between interictal and preictal neural activity. Using deep Convolutional Neural Networks (CNNs), we show that periods of preictal activity can be successfully discriminated (80% detection; no false positives) from periods of interictal activity several (2-18) minutes prior to seizure onset. CNN input features consisted of the spectral power of LFP channels (1-second time windows) computed in 50 frequency bands (0-100 Hz; 2 Hz steps). Our preliminary results show that intracortical LFPs may be a promising neural signal for seizure prediction in focal epilepsy.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7592181","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7592181","","Convolution;Electroencephalography;Epilepsy;Hospitals;Microelectrodes;Neuroscience;Training","bioelectric potentials;biomedical electrodes;brain;medical signal detection;medical signal processing;microelectrodes;neural nets;neurophysiology","CNN;closed-loop systems;convolutional neural networks;electrical stimulation;focal epilepsy;frequency 0 Hz to 100 Hz;interictal neural activity;intracortical microelectrode arrays;local field potentials;microelectrode array;neocortical patch;pharmacologically resistant focal epileptic seizures;preictal neural activity;seizure control;seizure detection;seizure prediction;therapeutic interventions;time 2 min to 8 min","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"A deep learning based approach to classification of CT brain images","X. W. Gao; R. Hui","Department of Computer Science, Middlesex University, London NW4 4BT, UK","2016 SAI Computing Conference (SAI)","20160901","2016","","","28","31","This study explores the applicability of the state of the art of deep learning convolutional neural network (CNN) to the classification of CT brain images, aiming at bring images into clinical applications. Towards this end, three categories are clustered, which contains subjects' data with either Alzheimer's disease (AD) or lesion (e.g. tumour) or normal ageing. Specifically, due to the characteristics of CT brain images with larger thickness along depth (z) direction (~5mm), both 2D and 3D CNN are employed in this research. The fusion is therefore conducted based on both 2D CT images along axial direction and 3D segmented blocks with the accuracy rates are 88.8%, 76.7% and 95% for classes of AD, lesion and normal respectively, leading to an average of 86.8%.","","Electronic:978-1-4673-8460-5; POD:978-1-4673-8461-2","10.1109/SAI.2016.7555958","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7555958","3D CNN;CT brain images;Classification;convolutional neural network","Alzheimer's disease;Brain;Computed tomography;Kernel;Lesions;Three-dimensional displays;Two dimensional displays","computerised tomography;diseases;image classification;learning (artificial intelligence);medical image processing;neural nets","2D CNN;2D CT images;3D CNN;3D segmented blocks;AD;Alzheimer's disease;CT brain image classification;axial direction;clinical applications;deep learning based approach;deep learning convolutional neural network;lesion;normal ageing","","","","","","","","13-15 July 2016","","IEEE","IEEE Conference Publications"
"A deep symmetry convnet for stroke lesion segmentation","Y. Wang; A. K. Katsaggelos; X. Wang; T. B. Parrish","Northwestern University, Department of EECS, Evanston, IL, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","111","115","Stroke is one of the leading causes of death and disability. Clinically, to establish stroke patient prognosis, an accurate delineation of brain lesion is essential, which is time consuming and prone to subjective errors. In this paper, we propose a novel method call Deep Lesion Symmetry ConvNet to automatically segment chronic stroke lesions using MRI. An 8-layer 3D convolutional neural network is constructed to handle the MRI voxels. An additional CNN stream using the corresponding symmetric MRI voxels is combined, leading to a significant improvement in system performance. The high average dice coefficient achieved on our dataset based on data collected from three research labs demonstrates the effectiveness of our method.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532329","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532329","Brain Quasi-symmetry;Deep Learning;Image Segmentation;MRI;Stroke","Biological neural networks;Brain modeling;Image segmentation;Lesions;Magnetic resonance imaging;Pipelines;Three-dimensional displays","biomedical MRI;brain;image segmentation;medical image processing;neural nets;patient treatment","3D convolutional neural network;MRI voxels;brain lesion;death;deep symmetry ConvNet;disability;stroke lesion segmentation;stroke patient prognosis","","","","13","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Alzheimer's disease diagnostics by adaptation of 3D convolutional network","E. Hosseini-Asl; R. Keynton; A. El-Baz","Electrical and Computer Engineering Department, University of Louisville, Louisville, KY, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","126","130","Early diagnosis, playing an important role in preventing progress and treating the Alzheimer's disease (AD), is based on classification of features extracted from brain images. The features have to accurately capture main AD-related variations of anatomical brain structures, such as, e.g., ventricles size, hippocampus shape, cortical thickness, and brain volume. This paper proposed to predict the AD with a deep 3D convolutional neural network (3D-CNN), which can learn generic features capturing AD biomarkers and adapt to different domain datasets. The 3D-CNN is built upon a 3D convolutional autoencoder, which is pre-trained to capture anatomical shape variations in structural brain MRI scans. Fully connected upper layers of the 3D-CNN are then fine-tuned for each task-specific AD classification. Experiments on the CADDementia MRI dataset with no skull-stripping preprocessing have shown our 3D-CNN outperforms several conventional classifiers by accuracy. Abilities of the 3D-CNN to generalize the features learnt and adapt to other domains have been validated on the ADNI dataset.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532332","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532332","3D convolutional neural network;Alzheimer's disease;autoencoder;brain MRI;deep learning","Convolution;Feature extraction;Hippocampus;Magnetic resonance imaging;Positron emission tomography;Three-dimensional displays;Training","biomedical MRI;brain;diseases;feature extraction;generalisation (artificial intelligence);image classification;learning (artificial intelligence);medical image processing;neural nets;neurophysiology","3D convolutional autoencoder;3D-CNN;AD biomarkers;ADNI dataset;Alzheimer's disease diagnostics;Alzheimer's disease progress prevention;Alzheimer's disease treatment;CADDementia MRI dataset;anatomical brain structures;anatomical shape variation;brain image;brain volume;cortical thickness;deep 3D convolutional neural network;early diagnosis;feature classification;feature extraction;feature generalization;generic feature learning;hippocampus shape;structural brain MRI scan;ventricles size","","","","38","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Label inference encoded with local and global patch priors","S. Bao; A. C. S. Chung","Lo Kwee-Seong Medical Image Analysis Laboratory, Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","3374","3378","In this paper, a novel label inference method encoded with local and global patch priors is introduced for the segmentation of subcortical structures in brain MR images. Due to the serious overlap of intensity profiles among different tissues in brain MR images, the conventional patch prior estimated with similarity measurement can be adversely impacted and become misleading during the final label inference procedure. As such, to obtain a more discriminative patch representation, we propose to capture local patch prior using sparse learning. Besides the local and low-level patch prior, the high-level structural properties of each subcortical structure are also taken into consideration and global patch prior is extracted with Convolutional Neural Networks. Experiments have been carried out on two publicly available datasets and results indicate that the proposed method can obtain the best performance as compared with other state-of-the-art methods.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532985","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532985","CNN;Segmentation;brain MR image;sparse learning","Biomedical imaging;Feature extraction;Hippocampus;Image edge detection;Image segmentation;Labeling;Lattices","biomedical MRI;feature extraction;image coding;image segmentation;inference mechanisms;learning (artificial intelligence);medical image processing;neural net architecture","brain MR image tissues;convolutional neural networks;global patch priors;high-level structural properties;intensity profile overlap;label inference encoding;publicly available datasets;sparse learning;sparse local low-level patch prior;subcortical structure segmentation","","","","17","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Improving Tuberculosis Diagnostics Using Deep Learning and Mobile Health Technologies among Resource-Poor and Marginalized Communities","Y. Cao; C. Liu; B. Liu; M. J. Brunette; N. Zhang; T. Sun; P. Zhang; J. Peinado; E. S. Garavito; L. L. Garcia; W. H. Curioso","Dept. of Comput. Sci., Univ. of Massachusetts-Lowell, Lowell, MA, USA","2016 IEEE First International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","20160818","2016","","","274","281","Tuberculosis (TB) is a chronic infectious disease worldwide and remains a major cause of death globally. Of the estimated 9 million people who developed TB in 2013, over 80% were in South-East Asia, Western Pacific, and African. The majority of the infected populations was from resource-poor and marginalized communities with weak healthcare infrastructure. Reducing TB diagnosis delay is critical in mitigating disease transmission and minimizing the reproductive rate of the tuberculosis epidemic. The combination of machine learning and mobile computing techniques offers a unique opportunity to accelerate the TB diagnosis among these communities. The ultimate goal of our research is to reduce patient wait times for being diagnosed with this infectious disease by developing new machine learning and mobile health techniques to the TB diagnosis problem. In this paper, we first introduce major technique barriers and proposed system architecture. Then we report two major progresses we recently made. The first activity aims to develop large-scale, real-world and well-annotated X-ray image database dedicated for automated TB screening. The second research activity focus on developing effective and efficient computational models (in particularly, deep convolutional neural networks (CNN)-based models) to classify the image into different category of TB manifestations. Experimental results have demonstrated the effectiveness of our approach. Our future work includes: (1) to further improve the performance of the algorithms, and (2) to deploy our system in the city of Carabayllo in Perú, a densely occupied urban community and high-burden TB.","","Electronic:978-1-5090-0943-5; POD:978-1-5090-0944-2","10.1109/CHASE.2016.18","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7545842","Perú;deep convolutional neural networks;deep learning;diagnosis;mHealth;mobile computing;tuberculosis","Diagnostic radiography;Image databases;Mobile communication;Mobile computing;Mobile handsets;X-ray imaging","diagnostic radiography;diseases;epidemics;image classification;learning (artificial intelligence);medical image processing;mobile computing;neural nets;patient diagnosis;visual databases","African;CNN-based models;Deep Learning;Mobile Health Technologies;South-East Asia;TB diagnosis delay;Tuberculosis Diagnostics;Western Pacific;X-ray image database;automated TB screening;chronic infectious disease;deep convolutional neural network-based models;disease transmission;healthcare;image classification;machine learning;mobile computing;tuberculosis epidemic","","","","","","","","27-29 June 2016","","IEEE","IEEE Conference Publications"
"Human Pulse Recognition Based on Convolutional Neural Networks","S. R. Zhang; Q. F. Sun","Coll. of Commun. & Inf. Eng., Xi'an Univ. of Sci. & Technol., Xi'an, China","2016 International Symposium on Computer, Consumer and Control (IS3C)","20160818","2016","","","366","369","Human pulse recognition is an important part of the objective study of Traditional Chinese Medicine (TCM). In the current human pulse recognition methods, there are many feature extraction algorithms but many are complex and redundancy exists in the features selections. This paper focused on the typical convolutional neural network (CNN), and designed a 9-layer CNN which can be used to human wrist pulse signal classification. Feature extraction process is not necessary in the proposed method so the computing and the complexity are reduced. Experimental results show that the recognition rate can be 93.49%, which further verified the feasibility of our method.","","Electronic:978-1-5090-3071-2; POD:978-1-5090-3072-9","10.1109/IS3C.2016.101","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7545211","Back propagation;convolutional neural network;traditional Chinese medicine;wrist pulse signal","Convolution;Cost function;Feature extraction;Kernel;Neural networks;Training;Wrist","computational complexity;medical signal processing;medicine;neural nets;signal classification","9-layer CNN;TCM;computational complexity reduction;convolutional neural networks;human pulse recognition methods;human wrist pulse signal classification;traditional Chinese medicine","","","","","","","","4-6 July 2016","","IEEE","IEEE Conference Publications"
"Application of deep learning for recognizing infant cries","C. Y. Chang; J. J. Li","National Yunlin University of Science & Technology, Taiwan","2016 IEEE International Conference on Consumer Electronics-Taiwan (ICCE-TW)","20160728","2016","","","1","2","Crying is a way which infants express their needs to their parents. In general, parents often feel worried and anxious when infant crying. For realizing the reason of baby crying, this paper presents an automatic infant crying recognition method. Crying is convert to spectrogram. A convolutional neural networks (CNN) based deep learning is then adopted to train and classify the crying into three categories including hungry, pain, and sleepy. Experimental results shows that the proposed method achieves high classification accuracy.","","Electronic:978-1-5090-2073-7; POD:978-1-5090-2074-4","10.1109/ICCE-TW.2016.7520947","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7520947","","Biological neural networks;Convolution;Machine learning;Neurons;Pain;Spectrogram;Speech recognition","audio signal processing;convolution;learning (artificial intelligence);medical signal processing;neural nets;paediatrics","CNN based deep learning;automatic infant crying recognition method;convolutional neural networks;spectrogram","","","","","","","","27-29 May 2016","","IEEE","IEEE Conference Publications"
