"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+healthcare",2017/09/18 11:30:43
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Reinforcement Learning for Dynamic Treatment Regimes on Medical Registry Data","Y. Liu; B. Logan; N. Liu; Z. Xu; J. Tang; Y. Wang","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","380","385","In this paper, we propose the first deep reinforce-ment learning framework to estimate the optimal Dynamic Treat-ment Regimes from observational medical data. This framework is more flexible and adaptive for high dimensional action and state spaces than existing reinforcement learning methods to model real life complexity in heterogeneous disease progression and treatment choices, with the goal to provide doctor and patients the data-driven personalized decision recommendations. The proposed deep reinforcement learning framework contains a supervised learning step to predict the most possible expert actions; and a deep reinforcement learning step to estimate the long term value function of Dynamic Treatment Regimes. We motivated and implemented the proposed framework on a data set from the Center for International Bone Marrow Transplant Research (CIBMTR) registry database, focusing on the sequence of prevention and treatments for acute and chronic graft versus host disease. We showed results of the initial implementation that demonstrates promising accuracy in predicting human expert decisions and initial implementation for the reinforcement learning step.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.45","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031178","","Biomedical imaging;Decision making;Diseases;Games;Learning (artificial intelligence);Machine learning","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"CVRT: Cognitive Visual Recognition Tracker","M. Velazquez; Y. Lee","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","31","38","Studies on visual attention of patients with Alzheimer's disease and Dementia is a promising way for keeping track of the individual patient's image recognition ability over. This research seeks to expand upon the current applications of combining the Android operating system with TensorFlow by providing a visual question answering platform for image analysis. This application, Cognitive Visual Recognition Tracker (CVRT), provides an entry point by which the user can ask questions concerning any image of their choosing, and then receive cumulative metrics over time to better assess any diminishing cognitive ability (i.e. Alzheimer's patients). In this work, recurrent neural networks as well as semantic analysis are leveraged to provide an interactive VQA experience. One of the main objectives of CVRT is for physicians to be able to determine trends from patient data that could either be applicable to the individual patient, or to many patients if an aggregate is formed from many individual datasets. On an individual level, these metrics would provide a way for the physician to monitor daily cognitive capability, whereas on a grander scale, these joint datasets could be used to provide better overall treatment for the disease with the future inclusion of predictive analytics. The final contribution is an interactive metrics platform by which other users can assess the primary user's cognitive capacity based on features of their questioning, and to then provide them with accurate trending or possible remediation plans based on their condition.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.65","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031129","Alzheimer's disease and Dementia;Deep Learning;Visual Question Answering","Conferences;Informatics;Medical services","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Automated EEG-Based Epileptic Seizure Detection Using Deep Neural Networks","J. Birjandtalab; M. Heydarzadeh; M. Nourani","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","552","555","Millions of people around the world suffer from epilepsy. It is very important to provide a method to efficiently monitor the seizures and alert the caregivers to help patients. It is proven that EEG signals are the best markers for diagnosis of the epileptic seizures. In this paper, we used the frequency domain features (normalized in-band power spectral density) to extract information from EEG signals. We applied a deep learning technique based on multilayer perceptrons to improve the accuracy of seizure detection. The results indicate that our nonlinear technique is able to efficiently and automatically detect seizure and non-seizure episodes with an F-measure accuracy of around 95%.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.55","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031211","Deep Neural Networks;EEG signals;Feature extraction;Multi Layer Perceptron;Seizure detection","Biological neural networks;Electroencephalography;Feature extraction;Multilayer perceptrons;Training","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Medical Concept Normalization for Online User-Generated Texts","K. Lee; S. A. Hasan; O. Farri; A. Choudhary; A. Agrawal","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","462","469","Social media has become an important tool for sharing content in the last decade. People often talk about their experiences and opinions on different health-related issues e.g. they write reviews on medications, describe symptoms and ask informal questions about various health concerns. Due to the colloquial nature of the languages used in the social media, it is often difficult for an automated system to accurately interpret them for appropriate clinical understanding. To address this challenge, this paper proposes a novel approach for medical concept normalization of user-generated texts to map a health condition described in the colloquial language to a medical concept defined in standard clinical terminologies. We use multiple deep learning architectures such as convolutional neural networks (CNN) and recurrent neural networks (RNN) with input word embeddings trained on various clinical domain-specific knowledge sources. Extensive experiments on two benchmark datasets demonstrate that the proposed models can achieve up to 21.28% accuracy improvements over the existing models when we use the combination of all knowledge sources to learn neural embeddings.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.59","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031195","deep learning;medical concept normalization;social media","Drugs;Hair;Hidden Markov models;Medical diagnostic imaging;Pain;Recurrent neural networks;Social network services","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Deep Learning Based Recognition of Meltdown in Autistic Kids","V. S. P. Patnam; F. T. George; K. George; A. Verma","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","391","396","Children with autism often experience sudden meltdowns which not only makes the moment tough for the caretakers/parents but also make the children hurt themselves physically. Studies have discovered that children with autistic spectrum disorder exhibit certain actions through which we can anticipate mutilating meltdowns in them. The objective of our project is to build a system that can recognize such kind of actions using deep learning techniques thereby, notifying the caretakers/parents so that they can get the situation under control in lesser time. Using deep learning RCNNs, we can train the system faster yet reliable because unlike all the machine learning algorithms, deep learning algorithms are more efficient and have more scope into future. We have trained a classifier on images that are gathered from videos and reliable internet sources with most predictive gestures, through which we can detect the meltdowns more precisely. We have trained a model that validated the accuracy by ~93% which is accompanied by a loss/train classifier with a minimal 0.4% loss. Functional testing was done through feeding the deep neural network with chosen actions performed by five individuals that resulted in an accuracy of ~92% in all cases, which can assure the real-time usage of the system.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.35","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031180","Autistic spectrum disorder;Convolution Neural Network;Graphics Processing Unit;deep learning;inference;training classifiers","Autism;Convolution;Databases;Ear;Machine learning;Neural networks;Training","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Single Sensor Techniques for Sleep Apnea Diagnosis Using Deep Learning","R. K. Pathinarupothi; D. P. J; E. S. Rangan; G. E. A; V. R; K. P. Soman","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","524","529","A large number of obstructive sleep apnea (OSA) cases are under-diagnosed due unavailability, inconvenience or expense of sleep labs. Hence, an automated detection by applying computational techniques to multivariate signals has already become a well-researched subject. However, the best-known techniques that use various features have not achieved the gold standard of polysomnography (PSG) tests. In this paper, we substantiate the medical conjecture that OSA directly impacts body parameters such as Instantaneous Heart Rate (IHR) and blood oxygen saturation (SpO2). We then use a deep learning technique called LSTM-RNN (long short-term memory recurrent neural networks) to experimentally prove that OSA severity detection can be solely based on either IHR or SpO2 signals, which can be easily, obtained using off-the-shelf non-intrusive wearable single sensors. The results obtained from LSTM-RNN model shows an area under curve (AUC) of 0.98 associated with very high accuracy on a dataset of more than 16,000 apnea non-apnea minutes. These results have encouraged our collaborating doctors to further come up with a diagnostic protocol that is based on LSTM-RNN, SpO2, and IHR, thereby increasing the chances of larger adoption among medical community.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.37","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031206","Instantaneous Heart Rate and SpO2;LSTM-RNN;Obstructive sleep apnea","Electrocardiography;Heart rate variability;Medical diagnostic imaging;Sleep apnea;Time series analysis","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Extracting Drug-Drug Interactions with Word and Character-Level Recurrent Neural Networks","R. Kavuluru; A. Rios; T. Tran","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","5","12","Drug-drug interactions (DDIs) are known to be responsible for nearly a third of all adverse drug reactions. Hence several current efforts focus on extracting signal from EMRs to prioritize DDIs that need further exploration. To this end, being able to extract explicit mentions of DDIs in free text narratives is an important task. In this paper, we explore recurrent neural network (RNN) architectures to detect and classify DDIs from unstructured text using the DDIExtraction dataset from the SemEval 2013 (task 9) shared task. Our methods are in line with those used in other recent deep learning efforts for relation extraction including DDI extraction. However, to our knowledge, we are the first to investigate the potential of character-level RNNs (Char-RNNs) for DDI extraction (and relation extraction in general). Furthermore, we explore a simple but effective model bootstrapping method to (a). build model averaging ensembles, (b). derive confidence intervals around mean micro-F scores (MMF), and (c). assess the average behavior of our methods. Without any rule based filtering of negative examples, a popular heuristic used by most earlier efforts, we achieve an MMF of 69.13. By adding simple replicable heuristics to filter negative instances we are able to achieve an MMF of 70.38. Furthermore, our best ensembles produce micro F-scores of 70.81 (without filtering) and 72.13 (with filtering), which are superior to metrics reported in published results. Although Char-RNNs turnout to be inferior to regular word based RNN models in overall comparisons, we find that ensembling models from both architectures results in nontrivial gains over simply using either alone, indicating that they complement each other.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.15","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031125","drug-drug interactions;recurrent neural networks;relation classification","Computer architecture;Drugs;Kernel;Logic gates;Recurrent neural networks;Support vector machines","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Big Social Data Analytics for Public Health: Predicting Facebook Post Performance Using Artificial Neural Networks and Deep Learning","N. Straton; R. R. Mukkamala; R. Vatrapu","","2017 IEEE International Congress on Big Data (BigData Congress)","20170911","2017","","","89","96","Facebook ""post popularity"" analysis is fundamental for differentiating between relevant posts and posts with low user engagement and consequently their characteristics. This research study aims at health and care organizations to improve information dissemination on social media platforms by reducing clutter and noise. At the same time, it will help users navigate through vast amount of information in direction of the relevant health and care content. Furthermore, study explores prediction of popularity of healthcare posts on the largest social media platform Facebook. Methodology is presented in this paper to predict user engagement based on eleven characteristics of the post: Post Type, Hour Span, Facebook Wall Category, Level, Country, isHoliday, Season, Created Year, Month, Day of the Week, Time of the Day. Finally, post performance prediction is conducted using Artificial Neural Networks (ANN) and Deep Neural Networks (DNN). Different network topology measures are used to achieve best accuracy prediction followed by examples and discussion on why DNN might not be optimal technique for the given data set.","","Electronic:978-1-5386-1996-4; POD:978-1-5386-1997-1; USB:978-1-5386-1995-7","10.1109/BigDataCongress.2017.21","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8029313","Artificial Neural Network (ANN);Deep Neural Network (DNN);Negative Entropy;Post Performance;Purity","Data analysis;Entropy;Facebook;Neural networks;Public healthcare","","","","","","","","","","25-30 June 2017","","IEEE","IEEE Conference Publications"
"Implementing WEKA for medical data classification and early disease prediction","N. Kumar; S. Khatri","Department of Computer Science & Engineering, University Institute of Engineering & Technology, Babasaheb Bhimrao Ambedkar University, Lucknow, India","2017 3rd International Conference on Computational Intelligence & Communication Technology (CICT)","20170713","2017","","","1","6","In recent years, the advent of latest web and data technologies has encouraged massive data growth in almost every sector. Businesses and leading industries are viewing these huge data repositories as a tool to design future strategies, prediction models by analyzing patterns and gaining knowledge from this unstructured data by applying different data mining techniques. Medical domain has now become richer in term of maintaining digital records of patients related to their diagnosis and treatment. These huge data repositories can range from patient personnel data, diagnosis, treatment histories, test diagnosis, images and various scans. This terabytes of medical data is quantity rich but weaker in information in terms of knowledge and robust tools to identify hidden patterns of knowledge specifically in medical sector. Data Mining as a field of research has already well proven capabilities of identifying hidden patterns, analysis and knowledge applied on different research domains, now gaining popularity day by day among researchers and scientist towards generating novel and deep insights of these large biomedical datasets also. Uncovering new biomedical and healthcare related knowledge in order to support clinical decision making, is another dimension of data mining. Through massive literature survey, it is found that early disease prediction is the most demanded area of research in health care sector. As health care domain is bit wider domain and having different disease characteristics, different techniques have their own prediction efficiencies, which can be enhanced and changed in order to get into most optimize way. In this research work, authors have comprehensively compared different data classification techniques and their prediction accuracy for chronic kidney disease. Authors have compared J48, Naive Bayes, Random Forest, SVM and k-NN classifiers using performance measures like ROC, kappa statistics, RMSE and MAE using WEKA tool. Authors have also compar- d these classifiers on various accuracy measures like TP rate, FP rate, precision, recall and f-measure by implementing on WEKA. Experimental result shows that random forest classifier has better classification accuracy over others for chronic kidney disease dataset.","","Electronic:978-1-5090-6218-8; POD:978-1-5090-6219-5","10.1109/CIACT.2017.7977277","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7977277","Classification;Data Mining;Healthcare;WEKA","Algorithm design and analysis;Classification algorithms;Data mining;Diseases;Kidney;Medical diagnostic imaging","data mining;diseases;electronic health records;health care;learning (artificial intelligence);patient diagnosis;patient treatment;pattern classification","J48;MAE;Naive Bayes;RMSE;ROC;SVM;WEKA tool;Waikato environment for knowledge analysis;biomedical datasets;chronic kidney disease dataset;clinical decision making;data mining techniques;data repositories;data technologies;early disease prediction;health care sector;k-NN classifiers;kappa statistics;massive data growth;medical data classification;medical domain;patient diagnosis;patient digital records;patient personnel data;patient treatment;pattern analysis;performance measures;random forest classifier;test diagnosis","","","","","","","","9-10 Feb. 2017","","IEEE","IEEE Conference Publications"
"Deep Temporal Multimodal Fusion for Medical Procedure Monitoring using Wearable Sensors","E. A. Bernal; X. Yang; Q. Li; J. Kumar; S. Madhvanath; P. Ramesh; R. Bala","Decision Support and Machine Intelligence, United Technologies Research Center, 129535 East Hartford, Connecticut United States (e-mail: eabernal@gmail.com)","IEEE Transactions on Multimedia","","2017","PP","99","1","1","Process monitoring and verification have a wide range of uses in the medical and healthcare fields. Currently, such tasks are often carried out by a trained specialist, which makes them expensive, inefficient, and time-consuming. Recent advances in automated video- and multimodal-data-based action and activity recognition have made it possible to reduce the extent of manual intervention required to effectively carry out process supervision tasks. In this paper, we propose algorithms for automated egocentric human action and activity recognition from multimodal data, with a target application of monitoring and assisting a user perform a multi-step medical procedure. We propose a supervised deep multimodal fusion framework that relies on concurrent processing of motion data acquired with wearable sensors and video data acquired with an egocentric or body-mounted camera. We demonstrate the effectiveness of the algorithm on a public multimodal dataset and conclude that automated process monitoring via the use of multiple heterogeneous sensors is a viable alternative to its manual counterpart. Furthermore, we demonstrate that the application of previously proposed adaptive sampling schemes to the video processing branch of the multimodal framework results in significant performance improvements.","1520-9210;15209210","","10.1109/TMM.2017.2726187","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976382","Wearable sensors;action and activity recognition;deep learning;deep temporal fusion;egocentric vision;hand localization;medical procedures;multimodal fusion","Activity recognition;Biomedical monitoring;Data integration;Medical services;Monitoring;Wearable sensors","","","","","","","","","20170712","","","IEEE","IEEE Early Access Articles"
"FaceNet2ExpNet: Regularizing a Deep Face Recognition Net for Expression Recognition","H. Ding; S. K. Zhou; R. Chellappa","Univ. of Maryland, College Park, MD, USA","2017 12th IEEE International Conference on Automatic Face & Gesture Recognition (FG 2017)","20170629","2017","","","118","126","Relatively small data sets available for expression recognition research make the training of deep networks very challenging. Although fine-tuning can partially alleviate the issue, the performance is still below acceptable levels as the deep features probably contain redundant information from the pretrained domain. In this paper, we present FaceNet2ExpNet, a novel idea to train an expression recognition network based on static images. We first propose a new distribution function to model the high-level neurons of the expression network. Based on this, a two-stage training algorithm is carefully designed. In the pre-training stage, we train the convolutional layers of the expression net, regularized by the face net; In the refining stage, we append fully-connected layers to the pre-trained convolutional layers and train the whole network jointly. Visualization results show that the model trained with our method captures improved high-level expression semantics. Evaluations on four public expression databases, CK+, Oulu- CASIA, TFD, and SFEW demonstrate that our method achieves better results than state-of-the-art.","","Electronic:978-1-5090-4023-0; POD:978-1-5090-4024-7","10.1109/FG.2017.23","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7961731","","Convolution;Distribution functions;Face;Face recognition;Image recognition;Neurons;Training","convolution;data visualisation;emotion recognition;face recognition;learning (artificial intelligence)","CK+;FaceNet2ExpNet;Oulu- CASIA;SFEW;TFD;convolutional layer training;deep convolutional neural networks;deep face recognition net;deep network training;expression recognition;static images;visualization","","","","","","","","May 30 2017-June 3 2017","","IEEE","IEEE Conference Publications"
"Automated assessment of endometrium from transvaginal ultrasound using Deep Learned Snake","N. Singhal; S. Mukherjee; C. Perrey","GE Global Research, Bangalore, India","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","283","286","Endometrium assessment via thickness measurement is commonly performed in routine gynecological ultrasound examination for assessing the reproductive health of patients undergoing fertility related treatments and endometrium cancer screening in women with post-menopausal bleeding. This paper introduces a fully automated technique for endometrium thickness measurement from three-dimensional transvaginal ultrasound (TVUS) images. The algorithm combines the robustness of deep neural networks with the more interpretable level set method for segmentation. We propose a hybrid variational curve propagation model which embeds a deep-learned endometrium probability map in the segmentation energy functional. This solution provides approximately 30% performance improvement over a contemporary supervised learning method on a database of 59 TVUS images and the thickness measurement is found to be within ±2mm of the manual measurement in 87% of the cases.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950520","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950520","Endometrium;deep learning;level set;segmentation;ultrasound;uterus","Image segmentation;Level set;Shape;Thickness measurement;Three-dimensional displays;Training;Ultrasonic imaging","biomedical measurement;biomedical ultrasonics;cancer;image segmentation;learning (artificial intelligence);medical image processing;neural nets;support vector machines;thickness measurement","3D TVUS images;3D transvaginal ultrasound images;automated endometrium assessment;deep learned snake;deep neural networks;deep-learned endometrium probability map;endometrium cancer screening;endometrium thickness measurement;gynecological ultrasound examination;image segmentation;post-menopausal bleeding;supervised learning method;variational curve propagation model","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Ultrasound Standard Plane Detection Using a Composite Neural Network Framework","H. Chen; L. Wu; Q. Dou; J. Qin; S. Li; J. Z. Cheng; D. Ni; P. A. Heng","Department of Computer Science and Engineering, Chinese University of Hong Kong, Hong Kong","IEEE Transactions on Cybernetics","20170520","2017","47","6","1576","1586","Ultrasound (US) imaging is a widely used screening tool for obstetric examination and diagnosis. Accurate acquisition of fetal standard planes with key anatomical structures is very crucial for substantial biometric measurement and diagnosis. However, the standard plane acquisition is a labor-intensive task and requires operator equipped with a thorough knowledge of fetal anatomy. Therefore, automatic approaches are highly demanded in clinical practice to alleviate the workload and boost the examination efficiency. The automatic detection of standard planes from US videos remains a challenging problem due to the high intraclass and low interclass variations of standard planes, and the relatively low image quality. Unlike previous studies which were specifically designed for individual anatomical standard planes, respectively, we present a general framework for the automatic identification of different standard planes from US videos. Distinct from conventional way that devises hand-crafted visual features for detection, our framework explores in- and between-plane feature learning with a novel composite framework of the convolutional and recurrent neural networks. To further address the issue of limited training data, a multitask learning framework is implemented to exploit common knowledge across detection tasks of distinctive standard planes for the augmentation of feature learning. Extensive experiments have been conducted on hundreds of US fetus videos to corroborate the better efficacy of the proposed framework on the difficult standard plane detection problem.","2168-2267;21682267","","10.1109/TCYB.2017.2685080","National Basic Research Program of China, 973 Program; National Natural Science Foundation of China; Research Grants Council of Hong Kong Special Administrative Region; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890445","Convolutional neural network (CNN);deep learning;knowledge transfer;recurrent neural network (RNN);standard plane;ultrasound (US)","Biomedical imaging;Feature extraction;Fetus;Machine learning;Standards;Training data;Videos","","","","","","","","","20170330","June 2017","","IEEE","IEEE Journals & Magazines"
"Standard Plane Localization in Fetal Ultrasound via Domain Transferred Deep Neural Networks","H. Chen; D. Ni; J. Qin; S. Li; X. Yang; T. Wang; P. A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong","IEEE Journal of Biomedical and Health Informatics","20170520","2015","19","5","1627","1636","Automatic localization of the standard plane containing complicated anatomical structures in ultrasound (US) videos remains a challenging problem. In this paper, we present a learning-based approach to locate the fetal abdominal standard plane (FASP) in US videos by constructing a domain transferred deep convolutional neural network (CNN). Compared with previous works based on low-level features, our approach is able to represent the complicated appearance of the FASP and hence achieve better classification performance. More importantly, in order to reduce the overfitting problem caused by the small amount of training samples, we propose a transfer learning strategy, which transfers the knowledge in the low layers of a base CNN trained from a large database of natural images to our task-specific CNN. Extensive experiments demonstrate that our approach outperforms the state-of-the-art method for the FASP localization as well as the CNN only trained on the limited US training samples. The proposed approach can be easily extended to other similar medical image computing problems, which often suffer from the insufficient training samples when exploiting the deep CNN to represent high-level features.","2168-2194;21682194","","10.1109/JBHI.2015.2425041","Hong Kong Innovation and Technology Fund; Research Grants Council of Hong Kong; Shenzhen Key Basic Research Project; Shenzhen-Hong Kong Innovation Circle Funding Program; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7090943","Convolutional neural network (CNN);Ultrasound;convolutional neural network;deep learning;domain transfer;knowledge transfer;standard plane;ultrasound (US)","Biomedical imaging;Dictionaries;Feature extraction;Informatics;Standards;Training;Videos","biomedical ultrasonics;image classification;learning (artificial intelligence);medical image processing;neural nets;object detection;obstetrics","FASP localization;US videos;automatic standard plane localization;classification performance;domain transferred deep convolutional neural network;fetal abdominal standard plane;fetal ultrasound;high-level features;learning-based approach;low-level features;medical image computing problems;natural images;overfitting problem;task-specific CNN;transfer learning strategy;ultrasound videos","0;Abdomen;Female;Fetus;Humans;Image Processing, Computer-Assisted;Neural Networks (Computer);Pregnancy;ROC Curve;Ultrasonography, Prenatal","32","","37","","","20150421","Sept. 2015","","IEEE","IEEE Journals & Magazines"
"The chatbot feels you - a counseling service using emotional response generation","Dongkeon Lee; Kyo-Joong Oh; Ho-Jin Choi","School of Computing, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Korea","2017 IEEE International Conference on Big Data and Smart Computing (BigComp)","20170320","2017","","","437","440","Early study tries to use chatbot for counseling services. They changed drinking habit of who being consulted by leading them via intervene chatbot. However, the application did not concerned about psychiatric status through continuous conversation with user monitoring. Furthermore, they had no ethical judgment method that about the intervention of the chatbot. We argue that more reasonable and continuous emotion recognition will make better mental healthcare experiment. It will be more proper clinical psychiatric consolation in ethical view as well. This paper suggests a introduce a novel chatbot system for psychiatric counseling service. Our system understands content of conversation based on recent natural language processing (NLP) methods with emotion recognition. It senses emotional flow through the continuous observation of conversation. Also, we generate personalized counseling response from user input, to do this, we use additional constrains to generation model for the proper response generation which can detect conversational context, user emotion and expected reaction.","","Electronic:978-1-5090-3015-6; POD:978-1-5090-3016-3; USB:978-1-5090-3014-9","10.1109/BIGCOMP.2017.7881752","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881752","conversational service;deep learning;response generation","Context;Data models;Emotion recognition;Employee welfare;Medical services;Natural language processing;Probabilistic logic","emotion recognition;ethical aspects;health care;natural language processing;psychology","NLP;clinical psychiatric consolation;continuous conversation observation;continuous emotion recognition;conversation content;drinking habit;emotional flow;emotional response generation;ethical view;expected reaction;intervene chatbot;mental healthcare experiment;natural language processing;personalized counseling response;psychiatric counseling service;user emotion;user input","","","","","","","","13-16 Feb. 2017","","IEEE","IEEE Conference Publications"
"Clinical named entity recognition: Challenges and opportunities","S. R. Kundeti; J. Vijayananda; S. Mujjiga; M. Kalyan","Data Science, Philips Healthcare, Bangalore, India","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","1937","1945","Information Extraction (IE), one of the important tasks in text analysis and Natural Language Processing (NLP), involves extracting meaningful pieces of knowledge from unstructured information sources, as unstructured data is computationally opaque. The intent of IE is to produce a knowledge base i.e. organize the information in a way that it is useful to people and arrange the information in a semantic way so that algorithms can make certain useful inferences from it. Named Entity Recognition (NER) is a sub-task of IE which finds and classifies the names/entities. Once these Named Entities (NE) are extracted, they can then be indexed and made searchable, relations can be derived, questions can be answered and many more. NER techniques are different for different domains, because of the uniqueness that exists in each of the domains, although the process depends on a number of fundamental Natural Language Processing (NLP) steps such as tokenization, part-of-speech tagging, parsing and model building. As an example, NER in the medical domain involves handling of a number of vital tasks such as identification of medical terms, attributes such as negation, severity, identification of relationships between entities and mapping terms in the document to concepts in domain specific ontologies. There is also a heavy dependence on domain specific resources such as medical dictionaries and ontologies such as the Unified Medical Language System (UMLS)[34]. In this paper, we focus on NER in the clinical domain. In particular, we will focus on the NER challenges and the qualitative analysis of clinical reports on the approaches we took for the named entities: anatomies, findings, location qualifier, and procedures.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7840814","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7840814","Deep Learning;Language Modelling;Long short-term memory;Machine Learning;Natural Language Processing;Ontologies;Text Analytics","Data mining;Dictionaries;Medical diagnostic imaging;Medical services;Ontologies;Unified modeling language","knowledge acquisition;learning (artificial intelligence);medical computing;natural language processing;ontologies (artificial intelligence);pattern classification;text analysis","IE;NER techniques;NLP;UMLS;clinical named entity recognition;domain specific ontology;entity classification;information extraction;knowledge extraction;machine learning;medical domain;medical term identification;name classification;natural language processing;term mapping;text analysis;unified medical language system;unstructured data;unstructured information sources","","","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Model Accuracy and Runtime Tradeoff in Distributed Deep Learning: A Systematic Study","S. Gupta; W. Zhang; F. Wang","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","2016 IEEE 16th International Conference on Data Mining (ICDM)","20170202","2016","","","171","180","Deep learning with a large number of parameters requires distributed training, where model accuracy and runtime are two important factors to be considered. However, there has been no systematic study of the tradeoff between these two factors during the model training process. This paper presents Rudra, a parameter server based distributed computing framework tuned for training large-scale deep neural networks. Using variants of the asynchronous stochastic gradient descent algorithm we study the impact of synchronization protocol, stale gradient updates, mini batch size, learning rates, and number of learners on run time performance and model accuracy. We introduce a new learning rate modulation strategy to counter the effect of stale gradients and propose a new synchronization protocol that can effectively bound the staleness in gradients, improve runtime performance and achieve good model accuracy. Our empirical investigation reveals a principled approach for distributed training of neural networks: the mini-batch size per learner should be reduced as more learners are added to the system to preserve the model accuracy. We validate this approach using commonly-used image classification benchmarks: CIFAR10 and ImageNet.","","Electronic:978-1-5090-5473-2; POD:978-1-5090-5474-9","10.1109/ICDM.2016.0028","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837841","","Computational modeling;Mathematical model;Neural networks;Protocols;Servers;Synchronization;Training","gradient methods;image classification;learning (artificial intelligence);neural nets","CIFAR10;ImageNet;Rudra;asynchronous stochastic gradient descent algorithm;commonly-used image classification benchmarks;distributed deep learning;distributed neural network training;distributed training;large-scale deep neural networks;learning rate modulation strategy;learning rates;mini batch size;mini-batch size per learner;model accuracy;model training process;parameter server based distributed computing framework;runtime tradeoff;stale gradient updates;stale gradients;synchronization protocol","","","","","","","","12-15 Dec. 2016","","IEEE","IEEE Conference Publications"
