"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+microscopy",2017/09/18 11:18:09
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"CNN-based image analysis for malaria diagnosis","Z. Liang; A. Powell; I. Ersoy; M. Poostchi; K. Silamut; K. Palaniappan; P. Guo; M. A. Hossain; A. Sameer; R. J. Maude; J. X. Huang; S. Jaeger; G. Thoma","School of Information Technology, York University, Toronto, ON, M3J1P3, Canada","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","493","496","Malaria is a major global health threat. The standard way of diagnosing malaria is by visually examining blood smears for parasite-infected red blood cells under the microscope by qualified technicians. This method is inefficient and the diagnosis depends on the experience and the knowledge of the person doing the examination. Automatic image recognition technologies based on machine learning have been applied to malaria blood smears for diagnosis before. However, the practical performance has not been sufficient so far. This study proposes a new and robust machine learning model based on a convolutional neural network (CNN) to automatically classify single cells in thin blood smears on standard microscope slides as either infected or uninfected. In a ten-fold cross-validation based on 27,578 single cell images, the average accuracy of our new 16-layer CNN model is 97.37%. A transfer learning model only achieves 91.99% on the same images. The CNN model shows superiority over the transfer learning model in all performance indicators such as sensitivity (96.99% vs 89.00%), specificity (97.75% vs 94.98%), precision (97.73% vs 95.12%), F1 score (97.36% vs 90.24%), and Matthews correlation coefficient (94.75% vs 85.25%).","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822567","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822567","computer-aided diagnosis;convolutional neural network;deep learning;machine learning;malaria","Blood;Data models;Diseases;Machine learning;Mathematical model;Microscopy;Training","blood;cellular biophysics;diseases;image recognition;learning (artificial intelligence);medical image processing;neural nets","CNN-based image analysis;Matthews correlation coefficient;automatic image recognition technology;convolutional neural network;machine learning model;malaria diagnosis;parasite-infected red blood cell;single cell classification;single cell images","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Cell proposal network for microscopy image analysis","S. U. Akram; J. Kannala; L. Eklund; J. Heikkilä","Center for Machine Vision Research, University of Oulu, Finland","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","3199","3203","Robust cell detection plays a key role in the development of reliable methods for automated analysis of microscopy images. It is a challenging problem due to low contrast, variable fluorescence, weak boundaries, conjoined and overlapping cells, causing most cell detection methods to fail in difficult situations. One approach for overcoming these challenges is to use cell proposals, which enable the use of more advanced features from ambiguous regions and/or information from adjacent frames to make better decisions. However, most current methods rely on simple proposal generation and scoring methods, which limits the performance they can reach. In this paper, we propose a convolutional neural network based method which generates cell proposals to facilitate cell detection, segmentation and tracking. We compare our method against commonly used proposal generation and scoring methods and show that our method generates significantly better proposals, and achieves higher final recall and average precision.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532950","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532950","cell detection;cell proposals;cell tracking;deep learning;fully convolutional network","Feature extraction;Image analysis;Image segmentation;Microscopy;Proposals;Shape;Training","image segmentation;medical image processing;neural nets","cell proposal network;cell segmentation;cell tracking;convolutional neural network based method;microscopy image analysis;robust cell detection","","1","","16","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Membrane segmentation via active learning with deep networks","U. Gaur; M. Kourakis; E. Newman-Smith; W. Smith; B. S. Manjunath","Department of Computer Science, University of California Santa Barbara","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","1943","1947","Segmentation is a key component of several bio-medical image processing systems. Recently, segmentation methods based on supervised learning such as deep convolutional networks have enjoyed immense success for natural image datasets and biological datasets alike. These methods require large volumes of data to avoid overfitting which limits their applicability. In this work, we present a transfer learning mechanism based on active learning which allows us to utilize pre-trained deep networks for segmenting new domains with limited labelled data. We introduce a novel optimization criterion to allow feedback on the most uncertain, yet abundant image patterns thus provisioning for an expert in the loop albeit with minimum amount of guidance. Our experiments demonstrate the effectiveness of the proposed method in improving segmentation performance with very limited labelled data.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532697","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532697","Active Learning;Deep Networks;Image Segmentation;Transfer Learning","Computer architecture;Image segmentation;Microprocessors;Microscopy;Optimization;Training;Uncertainty","convolution;image segmentation;learning (artificial intelligence);optimisation","active learning;deep convolutional networks;deep networks;membrane segmentation;optimization criterion;supervised learning;transfer learning mechanism","","","","17","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Multi-loss convolutional networks for gland analysis in microscopy","A. BenTaieb; J. Kawahara; G. Hamarneh","Medical Image Analysis Lab, School of Computing Science, Simon Fraser University, Canada","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","642","645","Manual tissue diagnosis is the most prevalent approach to cancer diagnosis. However, it mainly relies on a subjective visual quantification of specific morphometric features, which often leads to a relatively limited reproducibility among experts. In most computational techniques proposed to automate the diagnostic procedure, accurate segmentation is paramount as a precursor to the extraction of relevant morphometric features. Since the ultimate goal of segmentation is generally classification, yet a given class imparts an expected tissue appearance beneficial to segmentation, we pose the problem of automatic tissue analysis as the joint task of segmentation and classification. We propose a novel multi-objective learning method that optimizes a single unified deep fully convolutional neural network with two distinct loss functions. We illustrate our reasoning on the task of colon adenocarcinomas diagnosis and show how glands' classification can facilitate their segmentation by adding class-specific spatial priors. The final classification also benefits from this joint learning framework yielding an improvement of 6% over classification-only models.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493349","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493349","Classification;Deep Learning;Histopathology;Segmentation","Cancer;Colon;Feature extraction;Glands;Image segmentation;Training;Tumors","cancer;feature extraction;image classification;image segmentation;learning (artificial intelligence);medical image processing;optimisation","automatic tissue analysis;cancer diagnosis;colon adenocarcinoma diagnosis;gland classification;image segmentation;microscopy;morphometric feature extraction;multiloss convolutional networks;multiobjective learning method;optimization","","","","6","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Structure-based assessment of cancerous mitochondria using deep networks","M. Mishra; S. Schmitt; L. Wang; M. K. Strasser; C. Marr; N. Navab; H. Zischka; T. Peng","Computer Aided Medical Procedures (CAMP), Technische Universitaet Muenchen, Germany","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","545","548","Mitochondrial functions are essential for cell survival. Pathologic situations, e.g. cancer, can impair mitochondrial function which is frequently reflected by an altered morphology. So far, feature description of mitochondrial structure in cancer remains largely qualitative. In this study, we propose a learning-based approach to quantitatively assess the structure of mitochondria isolated from liver tumor cell lines using convolutional neural network (CNN). Besides achieving a high classification accuracy on isolated mitochondria from healthy tissue and different tumor cell lines which the CNN model was trained on, CNN is also able to classify unseen tumor cell lines, which suggests its superior capability to capture the intrinsic structural transition from healthy to tumor mitochondria.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493327","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493327","Mitochondria;convolutional neural network;deep learning;electron microscopy","Indexes;Liver;Standards;Support vector machines;Training;Tumors","cancer;cellular biophysics;learning (artificial intelligence);liver;medical image processing;microorganisms;neurophysiology;tumours","CNN model;altered morphology;cancer;cancerous mitochondria;cell survival;convolutional neural network;deep networks;healthy tumor mitochondria;high classification accuracy;learning-based approach;liver tumor cell lines;mitochondria isolated structure;mitochondrial functions;mitochondrial structure;pathologic situations;structural transition;structure-based assessment;tumor cell lines","","","","10","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Weakly-Supervised Structured Output Learning with Flexible and Latent Graphs Using High-Order Loss Functions","G. Carneiro; T. Peng; C. Bayer; N. Navab","Australian Centre for Visual Technol., Univ. of Adelaide, Adelaide, SA, Australia","2015 IEEE International Conference on Computer Vision (ICCV)","20160218","2015","","","648","656","We introduce two new structured output models that use a latent graph, which is flexible in terms of the number of nodes and structure, where the training process minimises a high-order loss function using a weakly annotated training set. These models are developed in the context of microscopy imaging of malignant tumours, where the estimation of the number and proportion of classes of microcirculatory supply units (MCSU) is important in the assessment of the efficacy of common cancer treatments (an MCSU is a region of the tumour tissue supplied by a microvessel). The proposed methodologies take as input multimodal microscopy images of a tumour, and estimate the number and proportion of MCSU classes. This estimation is facilitated by the use of an underlying latent graph (not present in the manual annotations), where each MCSU is represented by a node in this graph, labelled with the MCSU class and image location. The training process uses the manual weak annotations available, consisting of the number of MCSU classes per training image, where the training objective is the minimisation of a high-order loss function based on the norm of the error between the manual and estimated annotations. One of the models proposed is based on a new flexible latent structure support vector machine (FLSSVM) and the other is based on a deep convolutional neural network (DCNN) model. Using a dataset of 89 weakly annotated pairs of multimodal images from eight tumours, we show that the quantitative results from DCNN are superior, but the qualitative results from FLSSVM are better and both display high correlation values regarding the number and proportion of MCSU classes compared to the manual annotations.","","Electronic:978-1-4673-8391-2; POD:978-1-4673-8392-9","10.1109/ICCV.2015.81","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7410438","","Cancer;Computer vision;Manuals;Microscopy;Support vector machines;Training;Tumors","cancer;graph theory;medical image processing;neural nets;support vector machines;tumours","DCNN model;FLSSVM;cancer treatment;deep convolutional neural network;flexible graph;flexible latent structure support vector machine;high-order loss function;latent graph;malignant tumour;microcirculatory supply units;microscopy imaging;weakly-supervised structured output learning","","","","37","","","","7-13 Dec. 2015","","IEEE","IEEE Conference Publications"
"Convolutional Neural Networks in Automatic Recognition of Trans-differentiated Neural Progenitor Cells under Bright-Field Microscopy","B. Jiang; X. Wang; J. Luo; X. Zhang; Y. Xiong; H. Pang","Guangzhou Inst. of Biomed. & Health, Guangzhou, China","2015 Fifth International Conference on Instrumentation and Measurement, Computer, Communication and Control (IMCCC)","20160215","2015","","","122","126","The study of cell morphology changes leads the investigation of the cell fate decision and its function. Bright-field imaging analysis allow us to use a labeling free and non-invasive approach to measure the morphological dynamics during cellular reprogramming, which includes induced pluripotent stem cells (iPSCs), and trans-differentiated neural progenitor cells (NPCs) from somatic cell source. However, the traditional method to study the NPC differentiation and its related function involves staining, and cell lysis, which can not materialized further for the clinical uses. In order to automatically, non-invasively, non-labelled analyze and cultivate cells, a system classifying NPCs under bright-field microscopic imaging is necessary. In this paper, we propose a novel recognition system based on convolutional neural networks, which could pre-process images and classify NPCs and non-NPCs. Experimental results prove that the proposed system provides a new tool for fundamental research in iPSCs and NPCs based generation medicine.","","Electronic:978-1-4673-7723-2; POD:978-1-4673-7724-9","10.1109/IMCCC.2015.33","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7405812","bright-field microscopy;convolutional neural networks;deep learning;machine learning;non-invasive;non-labelled;trans-differentiated neural progenitor cells","Biological neural networks;Electronic mail;Feature extraction;Image recognition;Machine learning;Microscopy;Morphology","cellular biophysics;image classification;medical image processing;neural nets;optical microscopy","NPC classification;automatic recognition;bright-field microscopic imaging analysis;convolutional neural networks;image pre-processing;nonNPC classification;trans-differentiated neural progenitor cells","","","","17","","","","18-20 Sept. 2015","","IEEE","IEEE Conference Publications"
"Maximum Margin Learning of t-SPNs for Cell Classification With Filtered Input","H. Kang; C. D. Yoo; Y. Na","School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Yuseong Gu, Daejeon, South Korea","IEEE Journal of Selected Topics in Signal Processing","20160121","2016","10","1","130","139","An algorithm based on a deep probabilistic architecture referred to as tree-structured sum-product network (t-SPN) is considered for cells classification. The t-SPN is a rooted acyclic graph constructed as a tree of several sum-product networks where each network is constructed over a subset of most confusing class features. The constructed t-SPN architecture is learned by maximizing the margin which is defined to be the difference in the conditional probability between the true and the most competitive false labels. To enhance generalization, l<sub>2</sub>-regularization (REG) is considered along with the maximum margin (MM) criterion in the learning process. To highlight cell features, this paper investigates the effectiveness of two generic high-pass filters: ideal high-pass filtering and the Laplacian of Gaussian (LOG) filtering. On both HEp-2 and Feulgen benchmark datasets, the t-SPN architecture learned based on the max-margin criterion with regularization produced the highest accuracy rate compared to other state-of-the-art algorithms that include convolutional neural network (CNN) based algorithms. Ideal high-pass filter was more effective on the HEp-2 dataset which is based on immunofluorescence staining while the LOG was more effective on Feulgen dataset which is based on Feulgen staining.","1932-4553;19324553","","10.1109/JSTSP.2015.2502542","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332738","confusing classes;maximum margin;sub-SPNs;t-SPNs","Computer architecture;Input variables;Microprocessors;Microscopy;Signal processing;Special issues and sections","biomedical optical imaging;cellular biophysics;fluorescence;high-pass filters;image classification;learning (artificial intelligence);medical image processing;neural nets;probability","Feulgen dataset;Feulgen staining;HEp-2 dataset;Laplacian-of-Gaussian filtering;cell classification;cell feature;convolutional neural network;deep probabilistic architecture;filtered input;generic high-pass filter;immunofluorescence staining;l2-regularization;learning process;maximum margin criterion;maximum margin learning;rooted acyclic graph;t-SPN architecture;tree-structured sum-product network","","","","18","","","20151120","Feb. 2016","","IEEE","IEEE Journals & Magazines"
"Predictive data analytics and machine learning enabling metrology and process control for advanced node IC fabrication","N. Rana; Y. Zhang; D. Wall; B. Dirahoui","IBM Semiconductor Research & Development Center, Hopewell Junction, NY-12533, USA","2015 26th Annual SEMI Advanced Semiconductor Manufacturing Conference (ASMC)","20150727","2015","","","313","319","Processor technology is going through multiple changes in terms of patterning techniques (multipatterning, EUV and DSA), device architectures (FinFET, nanowire, graphene) and patterning scale (few nanometers). These changes require tighter controls on processes and measurements to achieve the required device performance, and challenge the metrology and process control in terms of capability and quality. Predictive metrology and analytics offer Multivariate data with non-linear trends and complex correlations generally cannot be described well by mathematical models but can be relatively easily learned by computing machines and used to predict or extrapolate. In this paper we present the application of machine learning and analytics to accurately predict the electrical performance of deep trenches and metal lines. Machine learning models can be used in process control where, for example, the electrical test results are predicted early in the processing flow invoking appropriate actionable decisions. It is demonstrated that metal line resistance can be modeled directly by the raw reflectance spectra obtained using scatterometry tool. This obviates the need to make complex geometrical models to measure the CDs and then establishing the correlation of CDs to resistance. It is shown that dimensional parameters such as height and CD can be derived from the predicted electrical measurements. Such information can be used in feedforward or feedback flow to optimize, control or monitor processes in fab. Results show improved correlation of neural network model predicted deep trench capacitance to the measured capacitance compared to the capacitance predicted by multivariate linear regression model that is currently in use. This paper presents the concept of predictive metrology with the use of machine learning and predictive analytics for CD and electrical test predictions. Predictive metrology can be used in conjunction with hybrid metrology to enable APC and novel metrolog- pathways in gap areas in the advanced semiconductor research, development and manufacturing.","1078-8743;10788743","Electronic:978-1-4799-9930-9; POD:978-1-4799-9931-6","10.1109/ASMC.2015.7164502","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7164502","Critical Dimension Atomic Force Microscopy (CD-AFM);Critical Dimension Scanning Electron Microscopy (CD-SEM);Deep Trench Capacitance and Metal Line Resistance;Electrical CD (ECD);Hybrid Metrology (HM);Machine Learning (ML);Model Based Infrared Reflectometry (MBIR);Neural Network (NN);Optical Critical Dimension Metrology (OCD);PM: Predictive Metrology (PM);Partial Least Square regression (PLS);Principal Components Analysis (PCA)","Capacitance;Data models;Metrology;Neural networks;Predictive models;Resistance;Semiconductor device modeling","learning (artificial intelligence);process control;regression analysis","DSA;EUV;FinFET;advanced node IC fabrication;deep trench capacitance;graphene;machine learning;multipatterning;multivariate linear regression model;nanowire;neural network model;patterning scale;predictive data analytics;process control;scatterometry tool","","3","","7","","","","3-6 May 2015","","IEEE","IEEE Conference Publications"
"Forest Species Recognition Using Deep Convolutional Neural Networks","L. G. Hafemann; L. S. Oliveira; P. Cavalin","Dept. of Inf., Fed. Univ. of Parana, Curitiba, Brazil","2014 22nd International Conference on Pattern Recognition","20141206","2014","","","1103","1107","Forest species recognition has been traditionally addressed as a texture classification problem, and explored using standard texture methods such as Local Binary Patterns (LBP), Local Phase Quantization (LPQ) and Gabor Filters. Deep learning techniques have been a recent focus of research for classification problems, with state-of-the art results for object recognition and other tasks, but are not yet widely used for texture problems. This paper investigates the usage of deep learning techniques, in particular Convolutional Neural Networks (CNN), for texture classification in two forest species datasets - one with macroscopic images and another with microscopic images. Given the higher resolution images of these problems, we present a method that is able to cope with the high-resolution texture images so as to achieve high accuracy and avoid the burden of training and defining an architecture with a large number of free parameters. On the first dataset, the proposed CNN-based method achieves 95.77% of accuracy, compared to state-of-the-art of 97.77%. On the dataset of microscopic images, it achieves 97.32%, beating the best published result of 93.2%.","1051-4651;10514651","Electronic:978-1-4799-5209-0; POD:978-1-4799-5210-6","10.1109/ICPR.2014.199","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6976909","","Accuracy;Feature extraction;Image recognition;Image resolution;Microscopy;Support vector machines;Training","forestry;image classification;image resolution;image texture;learning (artificial intelligence);neural nets;object recognition","CNN-based method;Gabor filters;LBP;LPQ;deep convolutional neural networks;forest species recognition;high resolution images;local binary patterns;local phase quantization;macroscopic images;microscopic images;object recognition;texture classification problem","","3","","19","","","","24-28 Aug. 2014","","IEEE","IEEE Conference Publications"
"Modeling two-photon calcium fluorescence of episodic V1 recordings using multifrequency analysis","H. W. Zheng; W. Q. Malik; C. A. Runyan; M. Sur; E. N. Brown","Yale University, New Haven, CT 06520","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20111201","2011","","","3016","3019","The use of two-photon microscopy allows for imaging of deep neural tissue in vivo. This paper examines frequency-based analysis to two-photon calcium fluorescence images with the goal of deriving smooth tuning curves. We present a multifrequency analysis approach for improved extraction of calcium responses in episodic stimulation experiments, that is, when the stimulus is applied for a number of frames, then turned off for the next few frames, and so on. Episodic orientation stimulus was applied while recording from the primary visual cortex of an anesthetized mouse. The multifrequency model demonstrated improved tuning curve descriptions of the neurons. It also offers perspective regarding the characteristics of calcium fluorescence imaging of the brain.","1094-687X;1094687X","Electronic:978-1-4577-1589-1; POD:978-1-4244-4121-1; USB:978-1-4244-4122-8","10.1109/IEMBS.2011.6090826","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6090826","Two-photon microscopy;calcium imaging;multifrequency analysis;tuning curve;visual cortex","Brain modeling;Calcium;Fluorescence;Microscopy;Neurons;Tuning","biological tissues;biomedical optical imaging;brain;calcium;fluorescence;medical image processing;neurophysiology;optical microscopy;physiological models;two-photon spectra","anesthetized mouse;brain;deep neural tissue imaging;episodic V1 recordings;episodic orientation stimulus;frequency-based analysis;multifrequency analysis;neurons;primary visual cortex;smooth tuning curves;two-photon calcium fluorescence images;two-photon microscopy","Animals;Calcium;Fluorescence;Models, Theoretical;Photons","0","","9","","","","Aug. 30 2011-Sept. 3 2011","","IEEE","IEEE Conference Publications"
"A decision support system to detect morphologic changes of chromatin arrangement in normal-appearing cells","R. Sacile; E. Montaldo; C. Ruggiero; H. E. Nieburgs; G. Nicolo","Dept. of Commun., Univ. of Genoa, Italy","IEEE Transactions on NanoBioscience","20030709","2003","2","2","118","123","Several studies have described malignancy-associated changes (MACs) of chromatin arrangement in the nuclei of apparently normal cells adjacent to and distant from an invasive cancer area. MAC assessment is a hard task, since it requires a deep knowledge of morphologic features of chromatin arrangement. The aim of this work is to verify the reproducibility of the subjective evaluation of the expert on the basis of a decision support system (DSS) that automatically and objectively reproduces MAC diagnosis. A set of 61 patients with suspected clinical diagnosis for lung cancer has been taken into account. The scientist who first described MAC defined each patient as MAC positive or negative on the basis of the MAC diagnosis performed on all cells of the related cytologic sample. A DSS based on an artificial neural network has been set up to learn the relation between 14 morphometric and texture parameters, computed on each nucleus by image processing techniques, with the MAC diagnosis of the expert on each cell. The results show that an objective automatic assessment on MAC by the DSS can effectively support the MAC diagnosis. The method adopted in this approach may be also appropriate for other problems, where an automatic classification of visually inspected patterns of biological micro- and submicrostructure is needed.","1536-1241;15361241","","10.1109/TNB.2003.813939","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1209640","","Artificial neural networks;Cancer;Clinical diagnosis;Computer networks;Decision support systems;Lungs;Malignant tumors;Microscopy;Reproducibility of results;Shape","biomedical optical imaging;cancer;cellular biophysics;decision support systems;image classification;image texture;lung;neural nets;optical microscopy","automatic classification;biological microstructure;biological submicrostructure;cell nucleus;chromatin arrangement detection;cytologic sample;lung cancer;malignancy-associated changes;morphologic changes detection;morphometric parameters;subjective evaluation reproducibility;suspected clinical diagnosis;texture parameters;visually inspected patterns","Algorithms;Chromatin;Decision Support Techniques;Expert Systems;Humans;Image Interpretation, Computer-Assisted;Lung Neoplasms;Neural Networks (Computer);Reproducibility of Results;Sensitivity and Specificity","2","","39","","","","June 2003","","IEEE","IEEE Journals & Magazines"
